Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal_caption,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,NK_Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_causa_vianant,Numero_morts,Numero_lesionats_lleus,Numero_lesionats_greus,Numero_victimes,Numero_vehicles_implicats,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2019S005665    ,9,Sant Andreu,63,Navas,194406,Maragall                                          ,0080 0082,Dimecres,Dc,Laboral,2019,7,Juliol,17,8,Matí,No és causa del  vianant,0,2,0,2,2,"431634,31","4585779,1",2.180690902979818,41.41883492245689
2019S005666    ,8,Nou Barris,53,la Trinitat Nova,209900,Meridiana                                         ,0621 0621,Dimecres,Dc,Laboral,2019,7,Juliol,17,8,Matí,No és causa del  vianant,0,2,0,2,2,"432300,36","4589376,04",2.188256731874761,41.45128745463241
2019S005667    ,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Entença / Diputació                               ,0071 0071,Dimecres,Dc,Laboral,2019,7,Juliol,17,7,Matí,No és causa del  vianant,0,1,0,1,2,"429167,48","4581337,81",2.151695498189196,41.378620316805474
2019S005668    ,7,Horta-Guinardó,39,Sant Genís dels Agudells,701267,Vall d'Hebron / Arenys                            ,1030000,Dimecres,Dc,Laboral,2019,7,Juliol,17,10,Matí,No és causa del  vianant,0,1,0,1,2,"428303,92","4586176,55",2.1407955135406227,41.42212386206122
2019S005669    ,8,Nou Barris,53,la Trinitat Nova,701267,Favència / Palamós                                ,1530000,Dimecres,Dc,Laboral,2019,7,Juliol,17,9,Matí,No és causa del  vianant,0,3,0,3,2,"432017,87","4588887,2",2.1849301296101906,41.44686078907077
2019S005670    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,55807,Diagonal                                          ,0003 0003,Dimarts,Dm,Laboral,2019,7,Juliol,16,13,Matí,No és causa del  vianant,0,0,0,0,2,"428583,61","4582973,74",2.14452067447925,41.39330269582389
2019S005671    ,7,Horta-Guinardó,33,el Baix Guinardó,344101,Gràcia                                            ,0368B0368B,Dimecres,Dc,Laboral,2019,7,Juliol,17,10,Matí,No és causa del  vianant,0,0,0,0,1,"430842,09","4584782,18",2.1713260481337215,41.40978821366101
2019S005672    ,2,Eixample,6,la Sagrada Família,197302,Aragó / Marina                                    ,0214 0214,Dimecres,Dc,Laboral,2019,7,Juliol,17,12,Matí,No és causa del  vianant,0,1,0,1,2,"431368,79","4583937,45",2.1777231245408,41.402225297313024
2019S005673    ,8,Nou Barris,53,la Trinitat Nova,120807,Favència                                          ,0381X0381X,Dimecres,Dc,Laboral,2019,7,Juliol,17,12,Matí,No és causa del  vianant,0,1,0,1,3,"432191,4","4588916,54",2.1870040330747242,41.447139740243266
2019S005674    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes / Muntaner                        ,0576 0576,Dimecres,Dc,Laboral,2019,7,Juliol,17,12,Matí,No és causa del  vianant,0,1,0,1,2,"430022,39","4581966,19",2.1618455633236704,41.38435478496197
2019S005675    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,32700,Balmes / Diagonal                                 ,0167B0167B,Dimecres,Dc,Laboral,2019,7,Juliol,17,12,Matí,No és causa del  vianant,0,1,0,1,2,"429442,88","4583163,95",2.1547756451042073,41.39509178468256
2019S005676    ,4,Les Corts,20,la Maternitat i Sant Ramon,187207,Madrid                                            ,0051 0053,Dimecres,Dc,Laboral,2019,7,Juliol,17,14,Tarda,Altres,0,1,0,1,2,"426996,15","4581263,32",2.125740600791493,41.37775507779576
2019S005677    ,9,Sant Andreu,59,el Bon Pastor,321004,Sas                                               ,0040U0040U,Dimecres,Dc,Laboral,2019,7,Juliol,17,9,Matí,No és causa del  vianant,0,0,0,0,1,"433621,88","4587951,37",2.204233620446355,41.438566602856476
2019S005678    ,4,Les Corts,19,les Corts,40300,Berlín / Equador                                  ,0101 0101,Dimecres,Dc,Laboral,2019,7,Juliol,17,14,Tarda,No és causa del  vianant,0,1,0,1,2,"428289,38","4582030,97",2.141113359238804,41.38478539749438
2019S005679    ,2,Eixample,7,la Dreta de l'Eixample,359404,Diagonal / Gràcia                                 ,9999 9999,Dimecres,Dc,Laboral,2019,7,Juliol,17,13,Matí,No és causa del  vianant,0,1,0,1,2,"429830,21","4583317,69",2.159390537975658,41.396510391704915
2019S005680    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Aribau / Diputació                                ,0013 0013,Dimecres,Dc,Laboral,2019,7,Juliol,17,16,Tarda,No és causa del  vianant,0,1,0,1,2,"430028,51","4582178,88",2.1618941511159275,41.3862709269712
2019S005681    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701498,Litoral (Besòs)                                   ,1450000,Dimecres,Dc,Laboral,2019,7,Juliol,17,17,Tarda,No és causa del  vianant,0,1,0,1,2,"429180,71","4578306,44",2.152208182874782,41.35131918770631
2019S005682    ,1,Ciutat Vella,3,la Barceloneta,701266,Litoral (Llobregat)                               ,970000,Dimecres,Dc,Laboral,2019,7,Juliol,17,18,Tarda,No és causa del  vianant,0,1,0,1,2,"432103,88","4581754,28",2.186761442795214,41.382624817581984
2019S005683    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,169409,Corts Catalanes / Universitat                     ,0585 0585,Dimecres,Dc,Laboral,2019,7,Juliol,17,15,Tarda,No és causa del  vianant,0,1,0,1,2,"430197,26","4582210,36",2.1639086150926605,41.38656913612073
2019S005684    ,2,Eixample,10,Sant Antoni,54509,Manso / Calàbria                                  ,0019 0019,Dimecres,Dc,Laboral,2019,7,Juliol,17,18,Tarda,No és causa del  vianant,0,1,0,1,1,"429808,09","4581064,79",2.159387364832895,41.37621755802772
2019S005685    ,2,Eixample,6,la Sagrada Família,325005,Sicília                                           ,0215 0215,Dimecres,Dc,Laboral,2019,7,Juliol,17,17,Tarda,No és causa del  vianant,0,1,0,1,2,"431010,36","4583851,49",2.173445378449393,41.401420369464674
2019S005686    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,271100,Pujades                                           ,0031 0031,Dimecres,Dc,Laboral,2019,7,Juliol,17,15,Tarda,No és causa del  vianant,0,0,0,0,1,"432042,15","4582704,2",2.185916526086796,41.391175175273894
2019S005687    ,2,Eixample,7,la Dreta de l'Eixample,148307,Gràcia / Rosselló                                 ,0102 0102,Dimecres,Dc,Laboral,2019,7,Juliol,17,17,Tarda,No és causa del  vianant,0,1,0,1,2,"429956,72","4583231,95",2.1609136509668763,41.3957492148186
2019S005688    ,2,Eixample,7,la Dreta de l'Eixample,176801,Roger de Llúria                                   ,0021 0021,Dimecres,Dc,Laboral,2019,7,Juliol,17,18,Tarda,Creuar per fora pas de vianants,0,0,1,1,1,"430826,84","4582699,69",2.171381903659386,41.3910307970373
2019S005689    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,València                                          ,0571 0571,Dimecres,Dc,Laboral,2019,7,Juliol,17,21,Tarda,No és causa del  vianant,0,1,0,1,1,"431875,22","4584598,54",2.183706554603356,41.40822260340303
2019S005690    ,2,Eixample,10,Sant Antoni,323203,Sepúlveda                                         ,0017 0017,Dijous,Dj,Laboral,2019,7,Juliol,18,1,Nit,No és causa del  vianant,0,1,0,1,2,"429283,79","4581086,31",2.1531156790226915,41.3763654097048
2019S005691    ,2,Eixample,10,Sant Antoni,198804,Paral·lel                                         ,0158 0158,Dimecres,Dc,Laboral,2019,7,Juliol,17,20,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"429634,03","4580955,08",2.1573188434255433,41.37521422253449
2019S005692    ,2,Eixample,9,la Nova Esquerra de l'Eixample,18505,Aragó                                             ,0119 0119,Dimecres,Dc,Laboral,2019,7,Juliol,17,20,Tarda,No és causa del  vianant,0,1,0,1,2,"429273,96","4581866,71",2.1529069316582548,41.38339326789377
2019S005693    ,7,Horta-Guinardó,38,la Teixonera,92202,Cortada                                           ,0044 0044,Dijous,Dj,Laboral,2019,7,Juliol,18,3,Nit,No és causa del  vianant,0,1,0,1,1,"428868,72","4586413,27",2.147525804993743,41.424306151897206
2019S005694    ,7,Horta-Guinardó,38,la Teixonera,260602,Plutó                                             ,0037 0039,Dijous,Dj,Laboral,2019,7,Juliol,18,3,Nit,No és causa del  vianant,0,0,0,0,1,"428854,45","4586327,77",2.147365124116303,41.423534832178575
2019S005695    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Muntaner / Aragó                                  ,0183 0183,Dijous,Dj,Laboral,2019,7,Juliol,18,7,Matí,No és causa del  vianant,0,2,0,2,2,"429705,96","4582297,12",2.1580230113525007,41.38730770156751
2019S005696    ,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76807,Sardenya / Còrsega                                ,0349 0349,Dijous,Dj,Laboral,2019,7,Juliol,18,7,Matí,No és causa del  vianant,0,1,0,1,2,"430768,77","4584285,18",2.1705058293953083,41.405305631082804
2019S005697    ,8,Nou Barris,53,la Trinitat Nova,260307,Platja d'Aro / S'Agaró                            ,0005 0005,Dimecres,Dc,Laboral,2019,7,Juliol,17,22,Nit,No és causa del  vianant,0,0,0,0,2,"432201,97","4589077,15",2.187112502599336,41.44858717421567
2019S005698    ,3,Sants-Montjuïc,15,Hostafrancs,169409,Corts Catalanes / Sant Pere d'Abanto              ,0267 0269,Divendres,Dv,Laboral,2019,6,Juny,14,13,Matí,No és causa del  vianant,0,1,0,1,2,"428460,88","4580510,08",2.1433440592090354,41.371102723715666
2019S005699    ,3,Sants-Montjuïc,13,la Marina de Port,273502,Corts Catalanes                                   ,0010 0010,Dijous,Dj,Laboral,2019,7,Juliol,18,8,Matí,No és causa del  vianant,0,1,0,1,2,"427702,09","4579636,55",2.13437608241403,41.363167341800995
2019S005700    ,4,Les Corts,19,les Corts,343903,Corts                                             ,0257 0259,Dijous,Dj,Laboral,2019,7,Juliol,18,10,Matí,No és causa del  vianant,0,1,0,1,2,"427560,16","4582113,86",2.1323828903072126,41.38546652168867
2019S005701    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,143609,Diagonal / Josep Pla                              ,0035 0037,Dijous,Dj,Laboral,2019,7,Juliol,18,9,Matí,No és causa del  vianant,0,1,0,1,2,"434363,7","4584814,4",2.2134533844757245,41.41037414855799
2019S005702    ,2,Eixample,5,el Fort Pienc,144601,Consell de Cent                                   ,0263 0267,Dijous,Dj,Laboral,2019,7,Juliol,18,11,Matí,No és causa del  vianant,0,1,0,1,2,"431522,62","4583840,13",2.1795742736935595,41.40136191218414
2019S005703    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701267,Dalt (Llobregat)                                  ,920000,Dijous,Dj,Laboral,2019,7,Juliol,18,6,Matí,No és causa del  vianant,0,1,0,1,2,"427700,96","4585357,3",2.1336788127443245,41.41469121074476
2019S005704    ,8,Nou Barris,50,les Roquetes,701267,Dalt (Llobregat)                                  ,1440000,Dijous,Dj,Laboral,2019,7,Juliol,18,12,Matí,No és causa del  vianant,0,0,0,0,2,"431152,87","4588664,63",2.174601268515057,41.44478237809548
2019S005705    ,9,Sant Andreu,57,la Trinitat Vella,701501,Dalt (Llobregat)                                  ,1610000,Dijous,Dj,Laboral,2019,7,Juliol,18,12,Matí,No és causa del  vianant,0,2,0,2,3,"432746,62","4589002,94",2.1936405727930817,41.44796468628127
2019S005706    ,2,Eixample,7,la Dreta de l'Eixample,176801,Roger de Llúria / Consell de Cent                 ,0049 0049,Dijous,Dj,Laboral,2019,7,Juliol,18,12,Matí,No és causa del  vianant,0,1,0,1,2,"430608,14","4582923,89",2.1687405307470975,41.39303120616916
2019S005707    ,7,Horta-Guinardó,43,Horta,321401,Vall d'Hebron                                     ,0024 0030,Dijous,Dj,Laboral,2019,7,Juliol,18,14,Tarda,No és causa del  vianant,0,1,0,1,2,"429663,87",4588111,2.1568427539089616,41.43966685606308
2019S005708    ,2,Eixample,7,la Dreta de l'Eixample,286504,Diputació / Roger de Flor                         ,0129 0131,Dimecres,Dc,Laboral,2019,7,Juliol,17,21,Tarda,No és causa del  vianant,0,1,0,1,1,"431135,82","4583340,55",2.1750043204697995,41.396829316232214
2019S005709    ,9,Sant Andreu,61,la Sagrera,121402,Felip II / Juan de Garay                          ,0108 0110,Dijous,Dj,Laboral,2019,7,Juliol,18,9,Matí,No és causa del  vianant,0,0,0,0,1,"432060,97","4586062,11",2.1857641037446407,41.42142011633547
2019S005710    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal                                          ,0649 0651,Dijous,Dj,Laboral,2019,7,Juliol,18,14,Tarda,No és causa del  vianant,0,2,0,2,2,"425960,02","4582013,56",2.113259406577878,41.38441729001279
2019S005711    ,2,Eixample,9,la Nova Esquerra de l'Eixample,169409,Corts Catalanes / CALABRIA                        ,0465 0465,Dijous,Dj,Laboral,2019,7,Juliol,18,12,Matí,No és causa del  vianant,0,1,0,1,2,"429412,39","4581441,31",2.154611976150007,41.379574049844514
2019S005712    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701857,Número 3 Zona Franca                              ,0070 0070,Dijous,Dj,Laboral,2019,7,Juliol,18,15,Tarda,No és causa del  vianant,0,1,0,1,2,"427183,64","4576728,41",2.1285275262225287,41.33692823252514
2019S005713    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó                                             ,0212 0212,Dijous,Dj,Laboral,2019,7,Juliol,18,15,Tarda,No és causa del  vianant,0,1,0,1,2,"429817,13","4582361,22",2.159345085975232,41.38789474375029
2019S005714    ,2,Eixample,7,la Dreta de l'Eixample,18505,Aragó                                             ,0336 0336,Dijous,Dj,Laboral,2019,7,Juliol,18,13,Matí,No és causa del  vianant,0,1,0,1,2,"430725,65","4583251,4",2.170108470950559,41.395991097101415
2019S005715    ,7,Horta-Guinardó,37,el Carmel,3600,Rovira                                            ,0037 0045,Dijous,Dj,Laboral,2019,7,Juliol,18,15,Tarda,No és causa del  vianant,0,1,0,1,2,"429769,48","4586337,55",2.1583131434281415,41.423703543543795
2019S005716    ,9,Sant Andreu,63,Navas,226400,Maragall / Las Navas de Tolosa                    ,0401 0401,Dijous,Dj,Laboral,2019,7,Juliol,18,16,Tarda,No és causa del  vianant,0,1,0,1,1,"431663,45","4585853,46",2.181031152252556,41.419507133332395
2019S005717    ,2,Eixample,5,el Fort Pienc,197302,Marina                                            ,0124 0124,Dijous,Dj,Laboral,2019,7,Juliol,18,12,Matí,No és causa del  vianant,0,1,0,1,2,"431977,69","4583292,76",2.185079373242959,41.39647065231894
2019S005718    ,8,Nou Barris,52,la Prosperitat,351708,Favència / Pablo Iglesias                         ,0119X0119X,Dijous,Dj,Laboral,2019,7,Juliol,18,13,Matí,No és causa del  vianant,0,1,0,1,2,"431848,82","4588831,59",2.182912839673316,41.44634558006172
2019S005719    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,169409,Corts Catalanes                                   ,0527 0527,Dijous,Dj,Laboral,2019,7,Juliol,18,18,Tarda,No és causa del  vianant,0,1,0,1,3,"429752,98","4581774,63",2.1586460035189097,41.38260597221571
2019S005720    ,1,Ciutat Vella,1,el Raval,701266,Litoral (Llobregat)                               ,0021S0000,Dijous,Dj,Laboral,2019,7,Juliol,18,19,Tarda,No és causa del  vianant,0,1,0,1,2,"431323,44","4580839,66",2.177532366747343,41.37432083920578
2019S005721    ,2,Eixample,9,la Nova Esquerra de l'Eixample,54509,Calàbria                                          ,0104 0104,Dijous,Dj,Laboral,2019,7,Juliol,18,20,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"429416,79","4581496,21",2.1546581872593173,41.380068897035066
2019S005722    ,1,Ciutat Vella,2,el Barri Gòtic,34308,Rambla                                            ,0128 0128,Dijous,Dj,Laboral,2019,7,Juliol,18,16,Tarda,No és causa del  vianant,0,1,0,1,2,"430793,57","4581953,95",2.171069315528517,41.38431135301777
2019S005723    ,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Còrsega / Entença                                 ,0173 0173,Dimecres,Dc,Laboral,2019,7,Juliol,17,20,Tarda,No és causa del  vianant,0,1,0,1,1,"428517,43","4582001,91",2.1438439867037427,41.38454399245582
2019S005724    ,8,Nou Barris,48,la Guineueta,351901,Esquirol Volador / Valldaura                      ,0210 0212,Dijous,Dj,Laboral,2019,7,Juliol,18,15,Tarda,No és causa del  vianant,0,2,0,2,2,"430967,88","4587961,69",2.1724674049593213,41.43843543019956
2019S005725    ,2,Eixample,6,la Sagrada Família,238400,Padilla / Carsi                                   ,0275 0275,Dijous,Dj,Laboral,2019,7,Juliol,18,20,Tarda,No és causa del  vianant,0,1,0,1,2,"431216,1","4584417,86",2.1758419635090016,41.406539079938156
2019S005726    ,8,Nou Barris,44,Vilapicina i la Torre Llobeta,69109,Cartellà / Amílcar                                ,0073 0073,Dijous,Dj,Laboral,2019,7,Juliol,18,21,Tarda,No és causa del  vianant,0,1,0,1,2,"430918,09","4586777,38",2.172007048660846,41.42776462381737
2019S005727    ,2,Eixample,7,la Dreta de l'Eixample,169409,Roger de Llúria / Corts Catalanes                 ,0633 0633,Dijous,Dj,Laboral,2019,7,Juliol,18,18,Tarda,No és causa del  vianant,0,2,0,2,2,"430750,87","4582751,63",2.1704673564176984,41.39149205220968
2019S005728    ,3,Sants-Montjuïc,11,el Poble-sec,284101,Rius i Taulet / Guàrdia Urbana                    ,0004 0012,Dijous,Dj,Laboral,2019,7,Juliol,18,23,Nit,No és causa del  vianant,0,2,0,2,2,"429301,11","4580674,55",2.1533708706366714,41.372658386707776
2019S005729    ,7,Horta-Guinardó,37,el Carmel,243909,Dante Alighieri / Pantà de Tremp                  ,0033 0035,Dijous,Dj,Laboral,2019,7,Juliol,18,19,Tarda,No és causa del  vianant,0,1,0,1,1,"429387,54","4586573,52",2.1537152795808776,41.42579527852611
2019S005730    ,2,Eixample,6,la Sagrada Família,238400,Padilla / Indústria                               ,0306 0306,Divendres,Dv,Laboral,2019,7,Juliol,19,9,Matí,No és causa del  vianant,0,1,0,1,2,"431022,69","4584646,74",2.1735021050043466,41.408583906130325
2019S005731    ,4,Les Corts,19,les Corts,278302,Diagonal / Reina Maria Cristina                   ,9997 9997,Divendres,Dv,Laboral,2019,7,Juliol,19,9,Matí,No és causa del  vianant,0,1,0,1,2,"427177,61","4582432,32",2.1277697033940766,41.38830014258635
2019S005732    ,8,Nou Barris,50,les Roquetes,701267,Favència                                          ,1480000,Divendres,Dv,Laboral,2019,7,Juliol,19,9,Matí,No és causa del  vianant,0,1,0,1,2,"431523,69","4588815,12",2.1790228499228195,41.44616953266067
2019S005733    ,3,Sants-Montjuïc,15,Hostafrancs,310700,Sant Roc / Bordeta                                ,0013 0015,Divendres,Dv,Laboral,2019,7,Juliol,19,11,Matí,No és causa del  vianant,0,0,0,0,1,"428663,34","4580771,3",2.145733941635868,41.3734734129833
2019S005734    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes                                   ,0634 0634,Divendres,Dv,Laboral,2019,7,Juliol,19,11,Matí,No és causa del  vianant,0,1,0,1,1,"430615,98","4582547,21",2.168877514460316,41.389639283614606
