"N£mero d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripci¢ dia setmana","Dia setmana","Descripci¢ tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripci¢ torn","Descripci¢ causa mediata","Coordenada UTM (Y)","Coordenada UTM (X)"
2011S005341,2,Eixample,10,"Sant Antoni",87009,"Comte Borrell","0097 0097",Dissabte,Ds,Laboral,2011,8,Agost,6,11,Mat°,"No hi ha causa mediata","4581404,76","429845,44"
2011S005731,2,Eixample,10,"Sant Antoni",198804,Paral˙lel,"0116 0116",Dimarts,Dm,Laboral,2011,8,Agost,30,10,Mat°,"No hi ha causa mediata","4580947,94","430147,59"
2011S000168,2,Eixample,10,"Sant Antoni",198804,Paral˙lel,0130B0132,Dimarts,Dm,Laboral,2011,1,Gener,11,7,Mat°,"No hi ha causa mediata","4580950,09","429960,98"
2011S005153,2,Eixample,10,"Sant Antoni",198804,Paral˙lel,0130B0132,Dijous,Dj,Laboral,2011,7,Juliol,28,15,Tarda,"No hi ha causa mediata","4580950,09","429960,98"
2011S002299,2,Eixample,9,"la Nova Esquerra de l'Eixample",320704,SarriÖ,"0019 0019",Dilluns,Dl,Laboral,2011,4,Abril,4,20,Tarda,"No hi ha causa mediata","4582601,83","428733,83"
2011S002993,2,Eixample,9,"la Nova Esquerra de l'Eixample",285807,Rocafort,"0250 0250",Dimecres,Dc,Laboral,2011,5,Maig,4,7,Mat°,"No hi ha causa mediata","4582251,67","428489,95"
2011S006769,2,Eixample,10,"Sant Antoni",192502,Manso,"0039 0039",Divendres,Dv,Laboral,2011,10,Octubre,7,21,Tarda,"No hi ha causa mediata","4581178,24","429948,31"
2011S002856,2,Eixample,9,"la Nova Esquerra de l'Eixample",361406,Viladomat,"0247 0249",Dijous,Dj,Laboral,2011,4,Abril,28,17,Tarda,"No hi ha causa mediata","4582189,6","428893,54"
2011S003304,2,Eixample,9,"la Nova Esquerra de l'Eixample",268003,Provenáa,"0085 0087",Dilluns,Dl,Laboral,2011,5,Maig,16,15,Tarda,"No hi ha causa mediata","4582147,75","428987,44"
2011S007145,2,Eixample,10,"Sant Antoni",213908,Mistral,"0037 0037",Dissabte,Ds,Laboral,2011,10,Octubre,22,11,Mat°,"No hi ha causa mediata","4581103,82","429579,11"
2011S004860,2,Eixample,10,"Sant Antoni",323203,Sep£lveda,"0122 0126",Divendres,Dv,Laboral,2011,7,Juliol,15,18,Tarda,"No hi ha causa mediata","4581537,13","429774,82"
2011S006200,2,Eixample,10,"Sant Antoni",323203,Sep£lveda,"0122 0126",Diumenge,Dg,Laboral,2011,9,Setembre,18,21,Tarda,"No hi ha causa mediata","4581537,13","429774,82"
2011S007307,2,Eixample,10,"Sant Antoni",54509,CalÖbria,"0081 0081",Dissabte,Ds,Laboral,2011,10,Octubre,29,1,Nit,Alcoholämia,"4581336,27","429530,78"
2011S000060,2,Eixample,10,"Sant Antoni",169409,"Corts Catalanes","0520 0520",Dimarts,Dm,Laboral,2011,1,Gener,4,21,Tarda,"No hi ha causa mediata","4581680,9","429731,19"
2011S004964,2,Eixample,10,"Sant Antoni",169409,"Corts Catalanes","0522 0522",Dimecres,Dc,Laboral,2011,7,Juliol,20,2,Nit,Alcoholämia,"4581684,3","429734,73"
2011S006257,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",350308,Valäncia,"0121 0121",Dimarts,Dm,Laboral,2011,9,Setembre,20,17,Tarda,"No hi ha causa mediata","4582197,8","429421,09"
2011S003200,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",350308,Valäncia,"0130 0130",Dijous,Dj,Laboral,2011,5,Maig,12,7,Mat°,"No hi ha causa mediata","4582122,78","429376,25"
2011S004422,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",363809,Villarroel,"0171 0171",Dimarts,Dm,Laboral,2011,6,Juny,28,19,Tarda,"No hi ha causa mediata","4582414,06","429236,26"
2011S003790,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0317 0317",Divendres,Dv,Laboral,2011,6,Juny,3,15,Tarda,"No hi ha causa mediata","4583616,65","430833,1"
2011S007659,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0325 0325",Diumenge,Dg,Laboral,2011,11,Novembre,13,20,Tarda,"No hi ha causa mediata","4583594,71","430765,91"
2011S001140,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",90502,Cïrsega,"0219 0219",Divendres,Dv,Laboral,2011,2,Febrer,18,16,Tarda,"No hi ha causa mediata","4582758,48","429228,86"
2011S003638,2,Eixample,7,"la Dreta de l'Eixample",305100,"Sant Joan","0084 0084",Dissabte,Ds,Laboral,2011,5,Maig,28,15,Tarda,"No hi ha causa mediata","4583469,48","430872,45"
2011S001238,2,Eixample,7,"la Dreta de l'Eixample",305100,"Sant Joan","0094 0094",Dimarts,Dm,Laboral,2011,2,Febrer,22,11,Mat°,"No hi ha causa mediata","4583558,8","430785,21"
2011S001083,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",87009,"Comte Borrell","0306 0306",Dimecres,Dc,Laboral,2011,2,Febrer,16,20,Tarda,"No hi ha causa mediata","4582646,51","428662,72"
2011S003955,2,Eixample,7,"la Dreta de l'Eixample",350308,Valäncia,"0380 0380",Dijous,Dj,Laboral,2011,6,Juny,9,16,Tarda,"No hi ha causa mediata","4583647,74","430932,37"
2011S001718,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",144601,Diagonal,"0441 0441",Dilluns,Dl,Laboral,2011,3,Mará,14,6,Mat°,"No hi ha causa mediata","4583024,22","429002,17"
2011S003110,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",349706,"Comte d'Urgell","0261 0261",Diumenge,Dg,Laboral,2011,5,Maig,8,21,Tarda,"No hi ha causa mediata","4582850,08","428613,81"
2011S006168,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0223 0225",Dissabte,Ds,Laboral,2011,9,Setembre,17,6,Mat°,"No hi ha causa mediata","4583023,02","429015,92"
2011S001411,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",245802,Par°s,"0167 0167",Dimarts,Dm,Laboral,2011,3,Mará,1,11,Mat°,"No hi ha causa mediata","4582865,88","429147,21"
2011S005913,2,Eixample,7,"la Dreta de l'Eixample",176801,"Roger de Ll£ria","0102 0102",Dijous,Dj,Laboral,2011,9,Setembre,8,9,Mat°,"No hi ha causa mediata","4583267,78","430306,2"
2011S003148,2,Eixample,7,"la Dreta de l'Eixample",289105,Rossell¢,"0320 0320",Dimarts,Dm,Laboral,2011,5,Maig,10,15,Tarda,"No hi ha causa mediata","4583914,96","430630,09"
2011S008427,2,Eixample,7,"la Dreta de l'Eixample",191204,Mallorca,"0294 0294",Dijous,Dj,Laboral,2011,12,Desembre,15,17,Tarda,"No hi ha causa mediata","4583347,35","430433,16"
2011S002173,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0364 0364",Dimecres,Dc,Laboral,2011,3,Mará,30,21,Tarda,"No hi ha causa mediata","4583674,14","430843,19"
2011S006678,2,Eixample,7,"la Dreta de l'Eixample",289105,Rossell¢,"0307 0307",Dimecres,Dc,Laboral,2011,10,Octubre,5,12,Mat°,"No hi ha causa mediata","4583617,27","430288,82"
2011S007387,2,Eixample,7,"la Dreta de l'Eixample",191204,Mallorca,"0332 0332",Dimecres,Dc,Laboral,2011,11,Novembre,2,20,Tarda,"No hi ha causa mediata","4583537,15","430626,62"
2011S007837,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",245802,Par°s,"0147 0147",Diumenge,Dg,Laboral,2011,11,Novembre,20,4,Nit,Alcoholämia,"4582766,47","429045,82"
2011S004768,2,Eixample,7,"la Dreta de l'Eixample",191204,Mallorca,"0362 0362",Dimarts,Dm,Laboral,2011,7,Juliol,12,17,Tarda,"No hi ha causa mediata","4583779,16","430876,49"
2011S000736,2,Eixample,7,"la Dreta de l'Eixample",222002,"Mossän Jacint Verdaguer","9999 9999",Dijous,Dj,Laboral,2011,2,Febrer,3,20,Tarda,"No hi ha causa mediata","4583594,24","430706,38"
2011S000583,2,Eixample,7,"la Dreta de l'Eixample",145003,Girona,"0144 0146",Divendres,Dv,Laboral,2011,1,Gener,28,8,Mat°,"No hi ha causa mediata","4583551,14","430408,55"
2011S006322,2,Eixample,7,"la Dreta de l'Eixample",350308,Valäncia,"0317 0319",Divendres,Dv,Laboral,2011,9,Setembre,23,2,Nit,"No hi ha causa mediata","4583314,4","430560,07"
2011S008540,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0297 0297",Dilluns,Dl,Laboral,2011,12,Desembre,19,16,Tarda,"No hi ha causa mediata","4583080,73","430506,56"
2011S001070,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0299 0299",Dimecres,Dc,Laboral,2011,2,Febrer,16,13,Mat°,"No hi ha causa mediata","4583095,68","430521,59"
2011S002034,2,Eixample,7,"la Dreta de l'Eixample",286504,"Roger de Flor","0210 0216",Divendres,Dv,Laboral,2011,3,Mará,25,14,Tarda,"No hi ha causa mediata","4583679,74","430834,54"
2011S000643,2,Eixample,7,"la Dreta de l'Eixample",305100,"Sant Joan","0114 0114",Dilluns,Dl,Laboral,2011,1,Gener,31,11,Mat°,"No hi ha causa mediata","4583711,91","430634,62"
2011S000716,2,Eixample,7,"la Dreta de l'Eixample",289105,Rossell¢,0294B0294B,Dimecres,Dc,Laboral,2011,2,Febrer,2,21,Tarda,"No hi ha causa mediata","4583690,2","430409,47"
2011S003425,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0357 0357",Divendres,Dv,Laboral,2011,5,Maig,20,16,Tarda,"No hi ha causa mediata","4583464,78","430898,18"
2011S005150,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0357 0357",Dijous,Dj,Laboral,2011,7,Juliol,28,12,Mat°,"No hi ha causa mediata","4583464,78","430898,18"
2011S002488,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0357 0357",Dilluns,Dl,Laboral,2011,4,Abril,11,12,Mat°,"No hi ha causa mediata","4583464,78","430898,18"
2011S007572,2,Eixample,7,"la Dreta de l'Eixample",350308,Valäncia,"0339 0339",Dijous,Dj,Laboral,2011,11,Novembre,10,19,Tarda,"No hi ha causa mediata","4583415,35","430663,29"
2011S000647,2,Eixample,7,"la Dreta de l'Eixample",268003,Provenáa,"0327 0329",Dilluns,Dl,Laboral,2011,1,Gener,31,13,Mat°,"No hi ha causa mediata","4583644,33","430504,07"
2011S002492,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",350308,Valäncia,"0143 0143",Dilluns,Dl,Laboral,2011,4,Abril,11,14,Tarda,"No hi ha causa mediata","4582298,1","429520,93"
2011S003430,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",289105,Rossell¢,"0108 0108",Divendres,Dv,Laboral,2011,5,Maig,20,20,Tarda,"No hi ha causa mediata","4582414,09","429102,09"
2011S003402,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",363809,Villarroel,"0130 0130",Dijous,Dj,Laboral,2011,5,Maig,19,18,Tarda,"No hi ha causa mediata","4582235,96","429444,28"
2011S008431,2,Eixample,9,"la Nova Esquerra de l'Eixample",114000,Espanya,"0009 0009",Dijous,Dj,Laboral,2011,12,Desembre,15,19,Tarda,"No hi ha causa mediata","4581018,4","428963,19"
2011S002666,2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0403 0403",Diumenge,Dg,Laboral,2011,4,Abril,17,17,Tarda,"No hi ha causa mediata","4581174,27","429130,33"
2011S003077,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",110304,"Enric Granados","0076 0076",Dissabte,Ds,Laboral,2011,5,Maig,7,0,Nit,"No hi ha causa mediata","4582897,4","429544,74"
2011S007996,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",32700,Balmes,0167B0167B,Dissabte,Ds,Laboral,2011,11,Novembre,26,19,Tarda,"No hi ha causa mediata","4583163,71","429442,56"
2011S008283,2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0423 0425",Divendres,Dv,Laboral,2011,12,Desembre,9,14,Tarda,"No hi ha causa mediata","4581257,05","429224,59"
2011S007556,2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0423 0425",Dijous,Dj,Laboral,2011,11,Novembre,10,13,Mat°,"ExcÇs de velocitat o inadequada","4581257,05","429224,59"
2011S002310,2,Eixample,9,"la Nova Esquerra de l'Eixample",331507,Tarragona,0068U0068U,Dimarts,Dm,Laboral,2011,4,Abril,5,11,Mat°,"No hi ha causa mediata","4581033,1","428933,46"
2011S008384,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0141 0141",Dimarts,Dm,Laboral,2011,12,Desembre,13,21,Tarda,"No hi ha causa mediata","4582843,18","429379,03"
2011S007258,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",349706,"Comte d'Urgell","0108 0108",Dijous,Dj,Laboral,2011,10,Octubre,27,13,Mat°,"No hi ha causa mediata","4581917,24","429572,18"
2011S008749,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",110304,"Enric Granados","0029 0029",Dimarts,Dm,Laboral,2011,12,Desembre,27,13,Mat°,"No hi ha causa mediata","4582534,11","429866,8"
2011S004821,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",100800,Diputaci¢,"0191 0191",Dimecres,Dc,Laboral,2011,7,Juliol,13,19,Tarda,"No hi ha causa mediata","4582139,04","429934,38"
2011S003719,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Arag¢,"0170 0170",Dimarts,Dm,Laboral,2011,5,Maig,31,19,Tarda,"No hi ha causa mediata","4582179,25","429624,74"
2011S007388,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Arag¢,"0170 0170",Dilluns,Dl,Laboral,2011,11,Novembre,7,19,Tarda,"No hi ha causa mediata","4582179,25","429624,74"
2011S007451,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Arag¢,"0172 0172",Dissabte,Ds,Laboral,2011,11,Novembre,5,17,Tarda,"No hi ha causa mediata","4582183,94","429632,76"
2011S001522,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Arag¢,"0172 0172",Divendres,Dv,Laboral,2011,3,Mará,4,23,Nit,"No hi ha causa mediata","4582183,94","429632,76"
2011S000244,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",191204,Mallorca,"0195 0195",Dijous,Dj,Laboral,2011,1,Gener,13,21,Tarda,"No hi ha causa mediata","4582576,51","429616,72"
2011S003503,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0036 0036",Dilluns,Dl,Laboral,2011,5,Maig,23,17,Tarda,"No hi ha causa mediata","4582137,91","429911,77"
2011S000749,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Arag¢,"0214 0216",Divendres,Dv,Laboral,2011,2,Febrer,4,14,Tarda,"No hi ha causa mediata","4582403,96","429861,51"
2011S003975,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Arag¢,"0186 0188",Divendres,Dv,Laboral,2011,6,Juny,10,13,Mat°,"No hi ha causa mediata","4582264,31","429718,41"
2011S006051,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",191204,Mallorca,"0176 0176",Dimarts,Dm,Laboral,2011,9,Setembre,13,17,Tarda,"No hi ha causa mediata","4582469,19","429542,14"
2011S000357,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",268003,Provenáa,"0216 0216",Dimecres,Dc,Laboral,2011,1,Gener,19,10,Mat°,"No hi ha causa mediata","4582655,97","429537,84"
2011S006546,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0085 0085",Divendres,Dv,Laboral,2011,9,Setembre,30,7,Mat°,Alcoholämia,"4582549,16","429665,93"
2011S004593,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0089 0089",Dimarts,Dm,Laboral,2011,7,Juliol,5,18,Tarda,"No hi ha causa mediata","4582561,55","429654,01"
2011S007209,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",32700,Balmes,0079B0079B,Dimarts,Dm,Laboral,2011,10,Octubre,25,10,Mat°,"No hi ha causa mediata","4582689,99","429902,44"
2011S002925,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",100800,Diputaci¢,"0189 0189",Diumenge,Dg,Laboral,2011,5,Maig,1,8,Mat°,Alcoholämia,"4582101,41","429894,78"
2011S001223,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",349706,"Comte d'Urgell","0132 0132",Dilluns,Dl,Laboral,2011,2,Febrer,21,14,Tarda,"No hi ha causa mediata","4582050,68","429441,91"
2011S004055,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",191204,Mallorca,"0220 0220",Dimarts,Dm,Laboral,2011,6,Juny,14,14,Tarda,"No hi ha causa mediata","4582746,7","429821,13"
2011S007798,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",89004,"Consell de Cent",0309B0309B,Divendres,Dv,Laboral,2011,11,Novembre,18,10,Mat°,"No hi ha causa mediata","4582489,69","430090,07"
2011S002065,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0557 0559",Dissabte,Ds,Laboral,2011,3,Mará,26,13,Mat°,"No hi ha causa mediata","4581955,18","429937,26"
2011S006213,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0569 0569",Dilluns,Dl,Laboral,2011,9,Setembre,19,14,Tarda,"No hi ha causa mediata","4582002,15","429985,34"
2011S006280,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",363809,Villarroel,"0117 0117",Dimecres,Dc,Laboral,2011,9,Setembre,21,13,Mat°,"No hi ha causa mediata","4582120,52","429523,46"
2011S007289,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Arag¢,"0205 0205",Divendres,Dv,Laboral,2011,10,Octubre,28,13,Mat°,"No hi ha causa mediata","4582427,74","429840,16"
2011S004614,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0585 0585",Dimecres,Dc,Laboral,2011,7,Juliol,6,17,Tarda,"No hi ha causa mediata","4582210,22","430198,35"
2011S008395,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0001 0001",Dimecres,Dc,Laboral,2011,12,Desembre,14,14,Tarda,"No hi ha causa mediata","4582123,5","430082,51"
2011S002677,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0001 0001",Dilluns,Dl,Laboral,2011,4,Abril,18,17,Tarda,"No hi ha causa mediata","4582123,5","430082,51"
2011S008097,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0001 0001",Dijous,Dj,Laboral,2011,12,Desembre,1,6,Mat°,"No hi ha causa mediata","4582123,5","430082,51"
2011S003325,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",191204,Mallorca,"0140 0140",Dimarts,Dm,Laboral,2011,5,Maig,17,8,Mat°,"No hi ha causa mediata","4582316,7","429383,08"
2011S002429,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0525 0525",Divendres,Dv,Laboral,2011,4,Abril,8,17,Tarda,"No hi ha causa mediata","4581765,29","429743,82"
2011S008018,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Arag¢,"0149 0149",Dilluns,Dl,Laboral,2011,11,Novembre,28,7,Mat°,"No hi ha causa mediata","4582050,42","429461,94"
2011S003886,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",32700,Balmes,"0131 0131",Dimarts,Dm,Laboral,2011,6,Juny,7,14,Tarda,"No hi ha causa mediata","4582977,62","429621,96"
2011S002812,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",144601,Diagonal,"0411 0411",Dimecres,Dc,Laboral,2011,4,Abril,27,9,Mat°,"No hi ha causa mediata","4583157,26","429408,93"
2011S000782,2,Eixample,7,"la Dreta de l'Eixample",74506,Catalunya,"0074 0074",Dissabte,Ds,Laboral,2011,2,Febrer,5,9,Mat°,"No hi ha causa mediata","4582836,31","430055,9"
2011S000607,2,Eixample,7,"la Dreta de l'Eixample",74506,Catalunya,"0079 0079",Dissabte,Ds,Laboral,2011,1,Gener,29,0,Nit,"No hi ha causa mediata","4582816,03","430029,38"
2011S000080,2,Eixample,7,"la Dreta de l'Eixample",191204,Mallorca,"0238 0238",Dimecres,Dc,Laboral,2011,1,Gener,5,19,Tarda,"No hi ha causa mediata","4582873,21","429950,02"
2011S008242,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0603 0603",Dimecres,Dc,Laboral,2011,12,Desembre,7,9,Mat°,"No hi ha causa mediata","4582460,28","430451,2"
2011S003282,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0603 0603",Diumenge,Dg,Laboral,2011,5,Maig,15,19,Tarda,"No hi ha causa mediata","4582460,28","430451,2"
2011S007753,2,Eixample,7,"la Dreta de l'Eixample",350308,Valäncia,"0269 0269",Dijous,Dj,Laboral,2011,11,Novembre,17,10,Mat°,"No hi ha causa mediata","4583047,01","430284,22"
2011S001954,2,Eixample,7,"la Dreta de l'Eixample",176801,"Roger de Ll£ria","0065 0065",Dimarts,Dm,Laboral,2011,3,Mará,22,19,Tarda,"No hi ha causa mediata","4583060,98","430470,41"
2011S008184,2,Eixample,7,"la Dreta de l'Eixample",176801,"Roger de Ll£ria","0085 0085",Diumenge,Dg,Laboral,2011,12,Desembre,4,13,Mat°,"No hi ha causa mediata","4583121,25","430414,53"
2011S002883,2,Eixample,7,"la Dreta de l'Eixample",350308,Valäncia,"0237 0237",Divendres,Dv,Laboral,2011,4,Abril,29,10,Mat°,"No hi ha causa mediata","4582790,74","430026,74"
2011S006046,2,Eixample,7,"la Dreta de l'Eixample",350308,Valäncia,"0241 0241",Dimarts,Dm,Laboral,2011,9,Setembre,13,15,Tarda,"No hi ha causa mediata","4582845,3","430082,08"
2011S005257,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0385 0385",Dimecres,Dc,Laboral,2011,8,Agost,3,9,Mat°,"No hi ha causa mediata","4583312,29","429894,47"
2011S000514,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0422 0422",Dimarts,Dm,Laboral,2011,1,Gener,25,15,Tarda,"No hi ha causa mediata","4583434,04","430094,01"
2011S006097,2,Eixample,7,"la Dreta de l'Eixample",289105,Rossell¢,"0254 0254",Dijous,Dj,Laboral,2011,9,Setembre,15,12,Mat°,"No hi ha causa mediata","4583354,65","430057,63"
2011S005336,2,Eixample,7,"la Dreta de l'Eixample",289105,Rossell¢,"0258 0258",Dissabte,Ds,Laboral,2011,8,Agost,6,6,Mat°,"No hi ha causa mediata","4583370,88","430073,79"
2011S007067,2,Eixample,6,"la Sagrada Fam°lia",350308,Valäncia,"0492 0492",Dimecres,Dc,Laboral,2011,10,Octubre,19,20,Tarda,"No hi ha causa mediata","4584191,53","431489,16"
2011S006580,2,Eixample,7,"la Dreta de l'Eixample",247659,"Pau Claris","9999 9999",Divendres,Dv,Laboral,2011,9,Setembre,30,23,Nit,"No hi ha causa mediata","4583353,85","430023,88"
2011S007176,2,Eixample,7,"la Dreta de l'Eixample",247659,"Pau Claris","9999 9999",Diumenge,Dg,Laboral,2011,10,Octubre,23,14,Tarda,"No hi ha causa mediata","4583353,85","430023,88"
2011S006831,2,Eixample,7,"la Dreta de l'Eixample",74506,Catalunya,"0137 0137",Dilluns,Dl,Laboral,2011,10,Octubre,10,20,Tarda,"No hi ha causa mediata","4583217,58","429623,02"
2011S008710,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0101 0101",Dissabte,Ds,Laboral,2011,12,Desembre,24,19,Tarda,"No hi ha causa mediata","4583227,16","429875,73"
2011S000323,2,Eixample,6,"la Sagrada Fam°lia",73900,Castillejos,"0247 0247",Dilluns,Dl,Laboral,2011,1,Gener,17,19,Tarda,"No hi ha causa mediata","4584282,46","431527,04"
2011S007541,2,Eixample,6,"la Sagrada Fam°lia",73900,Castillejos,"0218 0218",Dimecres,Dc,Laboral,2011,11,Novembre,9,18,Tarda,"No hi ha causa mediata","4584174,63","431670,61"
2011S000067,2,Eixample,6,"la Sagrada Fam°lia",191204,Mallorca,"0472 0474",Dimecres,Dc,Laboral,2011,1,Gener,5,13,Mat°,"No hi ha causa mediata","4584341,39","431463,08"
2011S003613,2,Eixample,6,"la Sagrada Fam°lia",191204,Mallorca,"0476 0476",Divendres,Dv,Laboral,2011,5,Maig,27,17,Tarda,"No hi ha causa mediata","4584371,3","431485,99"
2011S007692,2,Eixample,6,"la Sagrada Fam°lia",191204,Mallorca,"0476 0476",Dilluns,Dl,Laboral,2011,11,Novembre,14,18,Tarda,"No hi ha causa mediata","4584371,3","431485,99"
2011S000139,2,Eixample,6,"la Sagrada Fam°lia",191204,Mallorca,"0494 0494",Diumenge,Dg,Laboral,2011,1,Gener,9,23,Nit,"No hi ha causa mediata","4584431,62","431543,44"
2011S008501,2,Eixample,7,"la Dreta de l'Eixample",100800,Diputaci¢,"0252 0252",Dissabte,Ds,Laboral,2011,12,Desembre,17,20,Tarda,"No hi ha causa mediata","4582497,95","430333,88"
2011S002603,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0263 0263",Dijous,Dj,Laboral,2011,4,Abril,14,19,Tarda,"No hi ha causa mediata","4582808,38","430228,83"
2011S006043,2,Eixample,7,"la Dreta de l'Eixample",100800,Diputaci¢,"0255 0255",Dimarts,Dm,Laboral,2011,9,Setembre,13,11,Mat°,"No hi ha causa mediata","4582558,26","430362,27"
2011S000967,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0021 0021",Dissabte,Ds,Laboral,2011,2,Febrer,12,1,Nit,"No hi ha causa mediata","4582633,97","430417,38"
2011S000397,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0045 0045",Dijous,Dj,Laboral,2011,1,Gener,20,14,Tarda,"No hi ha causa mediata","4582787,3","430276,67"
2011S004999,2,Eixample,7,"la Dreta de l'Eixample",247659,"Pau Claris","0162 0164",Dijous,Dj,Laboral,2011,7,Juliol,21,14,Tarda,"No hi ha causa mediata","4583137,75","430241,68"
2011S005319,2,Eixample,7,"la Dreta de l'Eixample",74506,Catalunya,"0060 0060",Divendres,Dv,Laboral,2011,8,Agost,5,12,Mat°,"No hi ha causa mediata","4582745,98","430155,81"
2011S003619,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0681 0683",Divendres,Dv,Laboral,2011,5,Maig,27,20,Tarda,"No hi ha causa mediata","4583309,4","431321,17"
2011S008446,2,Eixample,7,"la Dreta de l'Eixample",286504,"Roger de Flor","0109 0111",Divendres,Dv,Laboral,2011,12,Desembre,16,10,Mat°,"No hi ha causa mediata","4583243,57","431229,09"
2011S008268,2,Eixample,7,"la Dreta de l'Eixample",335100,Tetuan,"0014 0014",Dijous,Dj,Laboral,2011,12,Desembre,8,18,Tarda,"No hi ha causa mediata","4583089,88","431090,71"
2011S005720,2,Eixample,7,"la Dreta de l'Eixample",335100,Tetuan,"0015 0015",Dimarts,Dm,Laboral,2011,8,Agost,30,13,Mat°,"No hi ha causa mediata","4583105,09","431096,82"
