"Número d'expedient","Codi districte","Nom districte","NK barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripció dia setmana","Dia de setmana","Descripció tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripció torn","Descripció causa vianant","Número de morts","Número de lesionats lleus","Número de lesionats greus","Número de víctimes","Número de vehicles implicats","Coordenada UTM (Y)","Coordenada UTM (X)"
2014S001334,10,"Sant Martí",105-10-66,"el Parc i la Llacuna del Poblenou",271100,Pujades,"0021 0023",Dissabte,6,Laboral,2014,2,Febrer,22,18,Tarda,Desconegut,0,3,0,3,2,"4582649,30","431986,04"
2014S003076,10,"Sant Martí",105-10-66,"el Parc i la Llacuna del Poblenou",44403,Bolívia,0000X0000X,Dissabte,6,Laboral,2014,4,Abril,26,20,Tarda,Desconegut,0,1,0,1,2,"4583704,20","432154,31"
2014S003345,10,"Sant Martí",105-10-66,"el Parc i la Llacuna del Poblenou",44403,Bolívia,0000X0000X,Dimecres,3,Laboral,2014,5,Maig,7,09,Matí,Desconegut,0,1,0,1,2,"4583704,20","432154,31"
2014S008885,10,"Sant Martí",105-10-66,"el Parc i la Llacuna del Poblenou",209900,Meridiana,"0014 0014",Dimecres,3,Laboral,2014,12,Desembre,3,10,Matí,Desconegut,0,1,0,1,2,"4582865,88","432140,75"
2014S000295,10,"Sant Martí",105-10-66,"el Parc i la Llacuna del Poblenou",171400,"Joan d'Àustria","0130 0130",Dimarts,2,Laboral,2014,1,Gener,14,09,Matí,Desconegut,0,1,0,1,2,"4583283,94","432161,26"
2014S003038,10,"Sant Martí",105-10-67,"la Vila Olímpica del Poblenou",367504,"Doctor Trueta","0020 0020",Divendres,5,Laboral,2014,4,Abril,25,14,Tarda,Desconegut,0,1,0,1,2,"4582572,76","432548,61"
2014S007078,10,"Sant Martí",105-10-67,"la Vila Olímpica del Poblenou",367504,"Doctor Trueta","0100 0100",Dijous,4,Laboral,2014,10,Octubre,2,17,Tarda,Desconegut,0,1,0,1,2,"4583010,20","433011,04"
2014S008876,10,"Sant Martí",105-10-67,"la Vila Olímpica del Poblenou",367504,"Doctor Trueta","0100 0100",Dimarts,2,Laboral,2014,12,Desembre,2,21,Tarda,Desconegut,0,1,0,1,2,"4583010,20","433011,04"
2014S003767,10,"Sant Martí",105-10-67,"la Vila Olímpica del Poblenou",700654,Litoral,"9993 9993",Dijous,4,Laboral,2014,5,Maig,22,19,Tarda,Desconegut,0,2,0,2,2,"4582301,09","432911,50"
2014S005670,1,"Ciutat Vella",11-1-1,"el Raval",21306,"Arc del Teatre","0015 0015",Divendres,5,Laboral,2014,8,Agost,1,10,Matí,Desconegut,0,1,0,1,2,"4581201,24","431071,22"
2014S005762,10,"Sant Martí",105-10-67,"la Vila Olímpica del Poblenou",62609,Icària,"0123 0123",Dimarts,2,Laboral,2014,8,Agost,5,16,Tarda,Desconegut,0,2,0,2,2,"4582533,53","432784,94"
2014S005309,10,"Sant Martí",105-10-67,"la Vila Olímpica del Poblenou",62609,Icària,"0123 0123",Dijous,4,Laboral,2014,7,Juliol,17,18,Tarda,Desconegut,0,1,0,1,2,"4582533,53","432784,94"
2014S002300,10,"Sant Martí",105-10-67,"la Vila Olímpica del Poblenou",700664,"Arquitecte Sert","0003 0003",Divendres,5,Laboral,2014,3,Març,28,20,Tarda,Desconegut,0,1,0,1,2,"4582603,13","433190,05"
2014S006758,1,"Ciutat Vella",11-1-1,"el Raval",34308,Rambla,"0001 0001",Dissabte,6,Laboral,2014,9,Setembre,20,12,Matí,Desconegut,0,1,0,1,2,"4581110,84","431228,30"
2014S000368,10,"Sant Martí",105-10-67,"la Vila Olímpica del Poblenou",700667,"Jaume Vicens i Vives","0001 0001",Divendres,5,Laboral,2014,1,Gener,17,04,Nit,Desconegut,0,0,0,0,2,"4582834,97","433495,24"
2014S001965,10,"Sant Martí",105-10-67,"la Vila Olímpica del Poblenou",701266,"Litoral (Llobregat)",000800000,Dilluns,1,Laboral,2014,3,Març,17,10,Matí,Desconegut,0,1,0,1,2,"4582829,32","433406,97"
2014S001101,10,"Sant Martí",105-10-67,"la Vila Olímpica del Poblenou",701266,"Litoral (Llobregat)",000840000,Dimecres,3,Laboral,2014,2,Febrer,12,19,Tarda,Desconegut,0,1,0,1,2,"4582556,54","433114,82"
2014S001745,10,"Sant Martí",105-10-67,"la Vila Olímpica del Poblenou",700693,Olímpic,0100P0100P,Diumenge,7,Laboral,2014,3,Març,9,16,Tarda,Desconegut,0,0,0,0,2,"4582309,54","433146,91"
2014S001915,1,"Ciutat Vella",11-1-1,"el Raval",308709,"Sant Pau",0030X0030X,Divendres,5,Laboral,2014,3,Març,14,16,Tarda,Desconegut,0,1,0,1,2,"4581074,59","430394,95"
2014S003611,1,"Ciutat Vella",11-1-1,"el Raval",701349,Drassanes,"0001 0001",Divendres,5,Laboral,2014,5,Maig,16,16,Tarda,Desconegut,0,1,0,1,2,"4580892,36","431214,13"
2014S000473,1,"Ciutat Vella",11-1-1,"el Raval",701367,Raval,"0032 0032",Dimarts,2,Laboral,2014,1,Gener,21,13,Matí,Desconegut,0,1,0,1,1,"4581218,77","430696,47"
2014S006868,1,"Ciutat Vella",11-1-1,"el Raval",157909,Hospital,"0104 0108",Dijous,4,Laboral,2014,9,Setembre,25,07,Matí,"Transitar a peu per la calçada",0,0,1,1,1,"4581450,20","430505,14"
2014S002293,1,"Ciutat Vella",11-1-1,"el Raval",86902,"Nou de la Rambla","0050 0050",Divendres,5,Laboral,2014,3,Març,28,16,Tarda,Desconegut,0,1,0,1,1,"4581199,20","430900,23"
2014S001081,1,"Ciutat Vella",11-1-1,"el Raval",296508,"Sant Antoni","0002 0002",Dimecres,3,Laboral,2014,2,Febrer,12,02,Nit,Desconegut,0,1,0,1,2,"4581362,64","430131,45"
2014S006769,1,"Ciutat Vella",11-1-1,"el Raval",157909,Hospital,"0055 0055",Dissabte,6,Laboral,2014,9,Setembre,20,23,Nit,Desconegut,0,1,0,1,4,"4581538,73","430768,92"
2014S004768,1,"Ciutat Vella",11-1-1,"el Raval",296600,"Sant Antoni Abat","0056 0056",Diumenge,7,Laboral,2014,6,Juny,29,18,Tarda,"Creuar per fora pas de vianants",0,1,0,1,1,"4581354,51","430145,39"
2014S007492,1,"Ciutat Vella",11-1-1,"el Raval",86902,"Nou de la Rambla",0108X0108X,Divendres,5,Laboral,2014,10,Octubre,17,08,Matí,Desconegut,0,1,0,1,2,"4580942,53","430696,34"
2014S001894,1,"Ciutat Vella",11-1-1,"el Raval",269108,"Portal de la Pau","0001 0001",Divendres,5,Laboral,2014,3,Març,14,12,Matí,Desconegut,0,1,0,1,2,"4580950,58","431258,53"
2014S005467,1,"Ciutat Vella",11-1-1,"el Raval",282106,"Riera Alta","0032 0032",Dimecres,3,Laboral,2014,7,Juliol,23,14,Tarda,Desconegut,0,0,0,0,2,"4581536,50","430291,40"
2014S006721,1,"Ciutat Vella",11-1-1,"el Raval",34308,Rambla,"0087 0087",Divendres,5,Laboral,2014,9,Setembre,19,05,Nit,Desconegut,0,1,0,1,4,"4581679,15","430896,76"
2014S004292,1,"Ciutat Vella",11-1-1,"el Raval",311500,"Sant Vicenç","0021 0021",Dimecres,3,Laboral,2014,6,Juny,11,12,Matí,Altres,0,2,0,2,1,"4581615,95","430273,76"
2014S007519,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",177101,Laietana,"0033 0033",Divendres,5,Laboral,2014,10,Octubre,17,22,Nit,Desconegut,0,1,0,1,2,"4582036,00","431289,48"
2014S008076,1,"Ciutat Vella",11-1-1,"el Raval",296508,"Sant Antoni","0080 0080",Dimarts,2,Laboral,2014,11,Novembre,4,18,Tarda,Desconegut,0,1,0,1,2,"4581877,65","430189,25"
2014S006976,1,"Ciutat Vella",11-1-1,"el Raval",349207,Universitat,"0008 0008",Dilluns,1,Laboral,2014,9,Setembre,29,15,Tarda,Desconegut,0,1,0,1,1,"4582109,07","430250,84"
2014S006015,1,"Ciutat Vella",11-1-1,"el Raval",34308,Rambla,"0115 0115",Diumenge,7,Laboral,2014,8,Agost,17,20,Tarda,Altres,0,1,0,1,1,"4581938,25","430756,85"
2014S003643,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",34308,Rambla,"0102 0104",Dissabte,6,Laboral,2014,5,Maig,17,22,Nit,"Creuar per fora pas de vianants",0,3,0,3,1,"4581748,56","430893,48"
2014S005866,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",82901,Colom,"0001 0001",Diumenge,7,Laboral,2014,8,Agost,10,20,Tarda,"Desobeir altres senyals",0,2,0,2,1,"4581582,76","431653,05"
2014S008400,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",177101,Laietana,"0005 0005",Dissabte,6,Laboral,2014,11,Novembre,15,21,Tarda,Desconegut,0,2,0,2,3,"4581748,15","431570,98"
2014S000037,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",200407,Marquet,"0003 0003",Divendres,5,Laboral,2014,1,Gener,3,06,Matí,Altres,0,1,0,1,1,"4581563,26","431591,68"
2014S005596,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",106205,"Duc de Medinaceli","9999 9999",Dimarts,2,Laboral,2014,7,Juliol,29,12,Matí,Desconegut,0,1,0,1,2,"4581269,61","431461,76"
2014S009489,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",269108,"Portal de la Pau","9998 9998",Dimarts,2,Laboral,2014,12,Desembre,23,10,Matí,Desconegut,0,1,0,1,2,"4580997,41","431336,79"
2014S006648,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",34308,Rambla,"0058 0058",Dimarts,2,Laboral,2014,9,Setembre,16,16,Tarda,Desconegut,0,1,0,1,2,"4581502,37","431053,82"
2014S001732,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",701266,"Litoral (Llobregat)",001010000,Diumenge,7,Laboral,2014,3,Març,9,01,Nit,Desconegut,0,0,0,0,2,"4581564,54","431758,80"
2014S004142,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",701266,"Litoral (Llobregat)",001050000,Dijous,4,Laboral,2014,6,Juny,5,17,Tarda,Desconegut,0,3,0,3,2,"4581243,79","431520,59"
2014S006219,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",307900,"Sant Miquel","0006 0006",Dijous,4,Laboral,2014,8,Agost,28,22,Nit,Desconegut,0,0,0,0,1,"4581703,98","431291,86"
2014S002717,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",701266,"Litoral (Llobregat)",001070000,Dijous,4,Laboral,2014,4,Abril,10,22,Nit,"Desobeir el senyal del semàfor",0,2,0,2,1,"4581077,37","431410,40"
2014S005028,1,"Ciutat Vella",13-1-3,"la Barceloneta",132908,"Ramon Trias Fargas","0001 0001",Dilluns,1,Laboral,2014,7,Juliol,7,22,Nit,"Transitar a peu per la calçada",0,1,0,1,1,"4582097,61","432907,31"
2014S009366,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",177101,Laietana,"0035 0035",Divendres,5,Laboral,2014,12,Desembre,19,13,Matí,Desconegut,0,1,0,1,1,"4582103,35","431223,13"
2014S000608,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",177101,Laietana,"0041 0041",Diumenge,7,Laboral,2014,1,Gener,26,12,Matí,Desconegut,0,1,0,1,10,"4582171,55","431147,88"
2014S002007,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",177101,Laietana,"0047 0047",Dimarts,2,Laboral,2014,3,Març,18,12,Matí,Desconegut,0,1,0,1,3,"4582234,02","431095,78"
2014S009637,1,"Ciutat Vella",13-1-3,"la Barceloneta",700654,Litoral,"0002 0010",Dimarts,2,Laboral,2014,12,Desembre,30,05,Nit,Desconegut,0,0,0,0,1,"4582127,97","432766,76"
2014S004876,1,"Ciutat Vella",13-1-3,"la Barceloneta",700654,Litoral,"0012 0014",Dijous,4,Laboral,2014,7,Juliol,3,10,Matí,Desconegut,0,1,0,1,1,"4582156,35","432795,59"
2014S000135,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",189406,Magdalenes,"0029 0029",Dimecres,3,Laboral,2014,1,Gener,8,13,Matí,"Creuar per fora pas de vianants",0,1,0,1,1,"4582224,66","431068,15"
2014S004651,1,"Ciutat Vella",13-1-3,"la Barceloneta",197302,Marina,"0013 0013",Dilluns,1,Laboral,2014,6,Juny,23,21,Tarda,Desconegut,0,1,0,1,2,"4582192,62","432970,15"
2014S003381,1,"Ciutat Vella",13-1-3,"la Barceloneta",197903,"Marítim de la Barceloneta","0011 0013",Dijous,4,Laboral,2014,5,Maig,8,15,Tarda,Desconegut,0,1,0,1,1,"4581596,27","432643,75"
2014S002504,1,"Ciutat Vella",13-1-3,"la Barceloneta",197903,"Marítim de la Barceloneta","0023 0031",Divendres,5,Laboral,2014,4,Abril,4,18,Tarda,Desconegut,0,1,0,1,2,"4581836,97","432758,01"
2014S003827,1,"Ciutat Vella",13-1-3,"la Barceloneta",197903,"Marítim de la Barceloneta","0023 0031",Dimarts,2,Laboral,2014,5,Maig,13,18,Tarda,Desconegut,0,2,0,2,2,"4581836,97","432758,01"
2014S004024,1,"Ciutat Vella",13-1-3,"la Barceloneta",15405,"Andrea Dòria","0030 0030",Diumenge,7,Laboral,2014,6,Juny,1,15,Tarda,Desconegut,0,0,0,0,2,"4581522,21","432520,08"
2014S007200,1,"Ciutat Vella",13-1-3,"la Barceloneta",700813,"Doctor Aiguader","0088 0088",Diumenge,7,Laboral,2014,10,Octubre,5,12,Matí,Desconegut,0,1,0,1,3,"4582076,17","432704,73"
2014S000927,1,"Ciutat Vella",13-1-3,"la Barceloneta",701265,"Litoral (Besòs)",000990000,Dijous,4,Laboral,2014,2,Febrer,6,19,Tarda,Desconegut,0,1,0,1,2,"4581626,15","431949,84"
2014S002036,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",18200,"Antoni Maura","0006 0006",Dimecres,3,Laboral,2014,3,Març,19,13,Matí,"Transitar a peu per la calçada",0,1,0,1,1,"4582072,65","431229,93"
2014S008634,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",240707,Palau,"9999 9999",Dilluns,1,Laboral,2014,11,Novembre,24,14,Tarda,Desconegut,0,1,0,1,2,"4581775,62","431825,77"
2014S007565,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",247105,"Sota Muralla","0001 0001",Diumenge,7,Laboral,2014,10,Octubre,19,16,Tarda,Desconegut,0,1,0,1,2,"4581607,43","431749,46"
2014S008001,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",271100,Pujades,"0008 0008",Dissabte,6,Laboral,2014,11,Novembre,1,19,Tarda,Desconegut,0,2,0,2,1,"4582392,39","431796,53"
2014S003619,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",163504,"Isabel II","0002 0002",Divendres,5,Laboral,2014,5,Maig,16,22,Nit,Desconegut,0,4,0,4,2,"4581619,21","431742,93"
2014S002768,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",163504,"Isabel II","0002 0002",Diumenge,7,Laboral,2014,4,Abril,13,00,Nit,Desconegut,0,1,0,1,2,"4581619,21","431742,93"
2014S003452,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",163504,"Isabel II","0002 0002",Dissabte,6,Laboral,2014,5,Maig,10,20,Tarda,Desconegut,0,2,0,2,2,"4581619,21","431742,93"
2014S003786,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",198203,"Marquès de l'Argentera","0001 0001",Divendres,5,Laboral,2014,5,Maig,23,13,Matí,Desconegut,0,2,0,2,2,"4581836,63","431836,96"
2014S004321,1,"Ciutat Vella",13-1-3,"la Barceloneta",701265,"Litoral (Besòs)",000940000,Dijous,4,Laboral,2014,6,Juny,12,12,Matí,Desconegut,0,3,0,3,2,"4581890,17","432372,38"
2014S008738,1,"Ciutat Vella",13-1-3,"la Barceloneta",33305,Baluard,"0070 0070",Dijous,4,Laboral,2014,11,Novembre,27,21,Tarda,Desconegut,0,0,0,0,2,"4581318,63","432315,66"
2014S008681,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",128900,Fonollar,"0021 0021",Dimecres,3,Laboral,2014,11,Novembre,26,12,Matí,Desconegut,0,0,0,0,2,"4582256,20","431448,04"
2014S001571,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana,"0004 0004",Diumenge,7,Laboral,2014,3,Març,2,13,Matí,Altres,0,1,0,1,1,"4581715,44","431633,39"
2014S000239,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana,"0022 0022",Diumenge,7,Laboral,2014,1,Gener,12,00,Nit,Desconegut,0,1,0,1,2,"4581932,06","431421,64"
2014S005846,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",201400,Picasso,"0016 0016",Dissabte,6,Laboral,2014,8,Agost,9,14,Tarda,Desconegut,0,4,0,4,2,"4582306,01","431774,50"
2014S006983,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",271100,Pujades,"0004 0004",Dilluns,1,Laboral,2014,9,Setembre,29,19,Tarda,"Desobeir el senyal del semàfor",0,1,0,1,1,"4582345,83","431727,33"
2014S001026,2,Eixample,21-2-10,"Sant Antoni",127704,Floridablanca,0024B0024B,Dilluns,1,Laboral,2014,2,Febrer,10,12,Matí,Desconegut,0,1,0,1,2,"4581047,62","429482,93"
2014S008418,2,Eixample,21-2-10,"Sant Antoni",198804,Paral.lel,"0148 0148",Dilluns,1,Laboral,2014,11,Novembre,17,07,Matí,Desconegut,0,1,0,1,2,"4580953,76","429703,82"
2014S002949,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",359109,"Lluís Companys","0024 0024",Dimarts,2,Laboral,2014,4,Abril,22,17,Tarda,Desconegut,0,1,0,1,1,"4582619,71","431721,35"
2014S005708,2,Eixample,21-2-10,"Sant Antoni",184402,Llança,"0013 0013",Dissabte,6,Laboral,2014,8,Agost,2,20,Tarda,Desconegut,0,1,0,1,2,"4581032,48","429092,88"
2014S003696,2,Eixample,21-2-10,"Sant Antoni",169409,"Corts Catalanes","0426 0426",Dimarts,2,Laboral,2014,5,Maig,20,07,Matí,Desconegut,0,1,0,1,2,"4581221,22","429268,68"
2014S005571,2,Eixample,21-2-10,"Sant Antoni",110803,Entença,"0032 0032",Diumenge,7,Laboral,2014,7,Juliol,27,19,Tarda,Desconegut,0,1,0,1,2,"4581176,52","429354,87"
2014S008510,2,Eixample,21-2-10,"Sant Antoni",169409,"Corts Catalanes","0428 0428",Dimecres,3,Laboral,2014,11,Novembre,19,19,Tarda,"Desobeir el senyal del semàfor",0,1,0,1,1,"4581252,46","429296,70"
2014S001838,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",85400,Comerç,"0026 0026",Dijous,4,Laboral,2014,3,Març,13,09,Matí,"Creuar per fora pas de vianants",0,2,0,2,1,"4582396,44","431652,66"
2014S003858,2,Eixample,21-2-10,"Sant Antoni",169409,"Corts Catalanes","0444 0446",Dilluns,1,Laboral,2014,5,Maig,26,12,Matí,Desconegut,0,1,0,1,2,"4581311,37","429354,10"
2014S001038,2,Eixample,21-2-10,"Sant Antoni",323203,Sepúlveda,"0046 0046",Dilluns,1,Laboral,2014,2,Febrer,10,19,Tarda,Desconegut,0,1,0,1,2,"4581180,58","429410,27"
2014S003684,2,Eixample,21-2-10,"Sant Antoni",198804,Paral.lel,"0168 0168",Dilluns,1,Laboral,2014,5,Maig,19,21,Tarda,Desconegut,0,1,0,1,2,"4580955,78","429517,41"
2014S004361,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",342900,Trafalgar,"0054 0054",Divendres,5,Laboral,2014,6,Juny,13,15,Tarda,Desconegut,0,2,0,2,3,"4582566,89","431308,90"
2014S000811,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",266904,Princesa,"0049 0049",Dilluns,1,Laboral,2014,2,Febrer,3,14,Tarda,Desconegut,0,0,0,0,1,"4582196,60","431692,60"
2014S000142,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",266904,Princesa,"0051 0051",Dimecres,3,Laboral,2014,1,Gener,8,17,Tarda,Desconegut,0,0,0,0,1,"4582199,47","431695,32"
2014S005615,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",201400,Picasso,"0024 0024",Dimecres,3,Laboral,2014,7,Juliol,30,09,Matí,"Creuar per fora pas de vianants",0,2,0,2,1,"4582238,46","431840,21"
2014S006126,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",201400,Picasso,"0040 0040",Dissabte,6,Laboral,2014,8,Agost,23,21,Tarda,Desconegut,0,1,0,1,2,"4582125,07","431951,84"
2014S000223,2,Eixample,21-2-10,"Sant Antoni",169409,"Corts Catalanes","0590 0590",Dissabte,6,Laboral,2014,1,Gener,11,11,Matí,Desconegut,0,1,0,1,2,"4582066,56","430124,33"
2014S000905,2,Eixample,21-2-10,"Sant Antoni",169409,"Corts Catalanes","0590 0590",Dijous,4,Laboral,2014,2,Febrer,6,11,Matí,Desconegut,0,1,0,1,2,"4582066,56","430124,33"
2014S002904,2,Eixample,21-2-10,"Sant Antoni",169409,"Corts Catalanes","0590 0590",Dissabte,6,Laboral,2014,4,Abril,19,06,Matí,Desconegut,0,2,0,2,2,"4582066,56","430124,33"
2014S009536,2,Eixample,21-2-10,"Sant Antoni",169409,"Corts Catalanes","0590 0590",Dimecres,3,Laboral,2014,12,Desembre,24,18,Tarda,Desconegut,0,1,0,1,2,"4582066,56","430124,33"
2014S007608,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",162002,"Josep Tarradellas","0110 0112",Dilluns,1,Laboral,2014,10,Octubre,20,16,Tarda,Desconegut,0,1,0,1,2,"4582548,41","428502,01"
2014S001720,2,Eixample,21-2-10,"Sant Antoni",323203,Sepúlveda,"0186 0186",Dissabte,6,Laboral,2014,3,Març,8,14,Tarda,Desconegut,0,1,0,1,2,"4581880,94","430126,21"
2014S006452,2,Eixample,21-2-10,"Sant Antoni",54509,Calàbria,"0075 0075",Dilluns,1,Laboral,2014,9,Setembre,8,12,Matí,"Creuar per fora pas de vianants",0,1,0,1,2,"4581301,90","429575,62"
2014S005951,2,Eixample,21-2-10,"Sant Antoni",127704,Floridablanca,"0145 0145",Dijous,4,Laboral,2014,8,Agost,14,16,Tarda,Desconegut,0,1,0,1,2,"4581699,64","430100,60"
2014S001606,2,Eixample,21-2-10,"Sant Antoni",308709,"Sant Pau","0001 0001",Dimarts,2,Laboral,2014,3,Març,4,09,Matí,Desconegut,0,1,0,1,2,"4580961,01","430459,99"
2014S000026,2,Eixample,21-2-10,"Sant Antoni",54509,Calàbria,"0084 0084",Dijous,4,Laboral,2014,1,Gener,2,15,Tarda,Desconegut,0,1,0,1,2,"4581362,50","429547,78"
2014S005832,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",285807,Rocafort,"0246 0246",Divendres,5,Laboral,2014,8,Agost,8,14,Tarda,"Desobeir el senyal del semàfor",0,1,1,2,1,"4582208,11","428532,70"
2014S003863,2,Eixample,21-2-10,"Sant Antoni",127704,Floridablanca,"0122 0122",Dilluns,1,Laboral,2014,5,Maig,26,13,Matí,Desconegut,0,1,0,1,2,"4581536,37","429965,12"
2014S003819,2,Eixample,21-2-10,"Sant Antoni",198804,Paral.lel,0130B0132,Dissabte,6,Laboral,2014,5,Maig,24,09,Matí,Desconegut,0,1,0,1,1,"4580950,09","429960,98"
2014S003074,2,Eixample,21-2-10,"Sant Antoni",169409,"Corts Catalanes","0468 0468",Dissabte,6,Laboral,2014,4,Abril,26,19,Tarda,Desconegut,0,1,0,1,2,"4581437,94","429486,92"
2014S000734,2,Eixample,21-2-10,"Sant Antoni",169409,"Corts Catalanes","0484 0484",Dijous,4,Laboral,2014,1,Gener,30,22,Nit,Desconegut,0,1,0,1,2,"4581502,03","429552,37"
2014S005312,2,Eixample,21-2-10,"Sant Antoni",349706,"Comte d'Urgell","0057 0057",Dijous,4,Laboral,2014,7,Juliol,17,18,Tarda,Desconegut,0,1,0,1,2,"4581683,82","429756,53"
2014S002804,2,Eixample,21-2-10,"Sant Antoni",349706,"Comte d'Urgell",0012S0012S,Dilluns,1,Laboral,2014,4,Abril,14,15,Tarda,Desconegut,0,3,0,3,2,"4581425,34","430025,02"
2014S007796,2,Eixample,21-2-10,"Sant Antoni",349706,"Comte d'Urgell","0028 0028",Dilluns,1,Laboral,2014,10,Octubre,27,02,Nit,Desconegut,0,1,0,1,2,"4581507,53","429973,32"
2014S002594,2,Eixample,21-2-10,"Sant Antoni",349706,"Comte d'Urgell","0030 0030",Dilluns,1,Laboral,2014,4,Abril,7,19,Tarda,Desconegut,0,1,0,1,2,"4581516,03","429964,91"
2014S000826,2,Eixample,21-2-10,"Sant Antoni",169409,"Corts Catalanes","0504 0504",Dilluns,1,Laboral,2014,2,Febrer,3,21,Tarda,Desconegut,0,1,0,1,2,"4581595,55","429650,81"
2014S007953,2,Eixample,21-2-10,"Sant Antoni",87009,"Comte Borrell","0095 0095",Divendres,5,Laboral,2014,10,Octubre,31,11,Matí,Desconegut,0,1,0,1,2,"4581390,97","429862,87"
2014S002427,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",285807,Rocafort,"0250 0250",Dimecres,3,Laboral,2014,4,Abril,2,11,Matí,Desconegut,0,1,0,1,2,"4582251,67","428489,95"
2014S002165,2,Eixample,21-2-10,"Sant Antoni",361406,Viladomat,"0082 0082",Dilluns,1,Laboral,2014,3,Març,24,19,Tarda,Desconegut,0,0,1,1,2,"4581360,87","429738,85"
2014S001487,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",361406,Viladomat,"0251 0251",Dijous,4,Laboral,2014,2,Febrer,27,16,Tarda,Desconegut,0,1,0,1,2,"4582191,85","428881,94"
2014S008966,2,Eixample,21-2-10,"Sant Antoni",323203,Sepúlveda,"0122 0126",Divendres,5,Laboral,2014,12,Desembre,5,19,Tarda,Desconegut,0,0,0,0,3,"4581537,13","429774,82"
2014S007540,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",180208,Londres,"0023 0023",Dissabte,6,Laboral,2014,10,Octubre,18,15,Tarda,Desconegut,0,2,0,2,2,"4582527,71","428611,82"
2014S004570,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",245802,París,"0083 0087",Divendres,5,Laboral,2014,6,Juny,20,12,Matí,Desconegut,0,1,0,1,2,"4582459,10","428732,22"
2014S002439,2,Eixample,21-2-10,"Sant Antoni",169409,"Corts Catalanes","0540 0542",Dimecres,3,Laboral,2014,4,Abril,2,16,Tarda,Desconegut,0,2,0,2,2,"4581782,80","429840,96"
2014S002315,2,Eixample,21-2-10,"Sant Antoni",169409,"Corts Catalanes","0546 0546",Dissabte,6,Laboral,2014,3,Març,29,12,Matí,Desconegut,0,1,0,1,2,"4581823,85","429877,35"
