"Número d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripció dia setmana","Dia setmana","Descripció tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripció causa vianant","Desc. Tipus vehicle implicat","Descripció sexe","Descripció tipus persona",Edat,"Descripció victimització","Coordenada UTM (Y)","Coordenada UTM (X)"
2015S004403,2,Eixample,9,"la Nova Esquerra de l'Eixample",245802,París,"0094 0094",Dilluns,Dl,Laboral,2015,6,Juny,8,09,"No és causa del  vianant",Autobús,Dona,Passatger,Desconegut,"Ferit lleu","4582453,45","428758,21"
2015S007615,2,Eixample,10,"Sant Antoni",323203,Sepúlveda,"0135 0135",Dissabte,Ds,Laboral,2015,10,Octubre,10,03,"No és causa del  vianant",Taxi,Home,Conductor,57,"Ferit lleu","4581665,28","429874,22"
2015S007716,2,Eixample,9,"la Nova Esquerra de l'Eixample",245802,París,"0104 0104",Dimecres,Dc,Laboral,2015,10,Octubre,14,04,"Creuar per fora pas de vianants",Motocicleta,Home,Vianant,45,"Ferit lleu","4582502,83","428808,10"
2015S000493,2,Eixample,9,"la Nova Esquerra de l'Eixample",289105,Rosselló,"0101 0101",Dimarts,Dm,Laboral,2015,1,Gener,20,08,"No és causa del  vianant",Motocicleta,Home,Conductor,27,"Ferit lleu","4582252,79","428902,78"
2015S004341,2,Eixample,9,"la Nova Esquerra de l'Eixample",320704,Sarrià,"0023 0023",Divendres,Dv,Laboral,2015,6,Juny,5,03,"No és causa del  vianant",Turismo,Home,Conductor,53,"Ferit lleu","4582619,92","428647,34"
2015S004494,2,Eixample,10,"Sant Antoni",223606,Muntaner,"0003 0003",Dimecres,Dc,Laboral,2015,6,Juny,10,11,"No és causa del  vianant",Motocicleta,Home,Conductor,44,"Ferit lleu","4581874,69","430138,10"
2015S000265,2,Eixample,10,"Sant Antoni",223606,Muntaner,"0003 0003",Dimarts,Dm,Laboral,2015,1,Gener,13,02,"No és causa del  vianant",Motocicleta,Dona,Conductor,27,"Ferit lleu","4581874,69","430138,10"
2015S002888,2,Eixample,10,"Sant Antoni",223606,Muntaner,"0004 0004",Divendres,Dv,Laboral,2015,4,Abril,17,07,"No és causa del  vianant",Motocicleta,Home,Conductor,25,"Ferit lleu","4581930,90","430113,35"
2015S005956,2,Eixample,9,"la Nova Esquerra de l'Eixample",54509,Calàbria,"0274 0274",Dilluns,Dl,Laboral,2015,8,Agost,3,03,"No és causa del  vianant",Turismo,Dona,Conductor,56,"Ferit lleu","4582354,72","428575,83"
2015S008577,2,Eixample,10,"Sant Antoni",223606,Muntaner,"0008 0008",Divendres,Dv,Laboral,2015,11,Novembre,13,01,"No és causa del  vianant",Motocicleta,Dona,Conductor,38,"Ferit lleu","4581958,21","430086,68"
2015S006376,2,Eixample,9,"la Nova Esquerra de l'Eixample",162002,"Josep Tarradellas","0110 0112",Diumenge,Dg,Laboral,2015,8,Agost,23,07,"No és causa del  vianant",Autobús,Dona,Passatger,69,"Ferit lleu","4582548,41","428502,01"
2015S007432,2,Eixample,10,"Sant Antoni",323203,Sepúlveda,"0170 0170",Diumenge,Dg,Laboral,2015,10,Octubre,4,12,"No és causa del  vianant",Taxi,Dona,Conductor,50,"Ferit lleu","4581816,61","430059,94"
2015S003473,2,Eixample,10,"Sant Antoni",349207,Universitat,"9999 9999",Dijous,Dj,Laboral,2015,5,Maig,7,02,"No és causa del  vianant",Motocicleta,Home,Vianant,9,"Ferit lleu","4582102,04","430201,20"
2015S009659,2,Eixample,9,"la Nova Esquerra de l'Eixample",245802,París,0075B0075B,Divendres,Dv,Laboral,2015,12,Desembre,18,09,"No és causa del  vianant",Turismo,Dona,Passatger,42,"Ferit lleu","4582395,87","428667,74"
2015S003078,2,Eixample,9,"la Nova Esquerra de l'Eixample",18505,Aragó,"0109 0111",Dijous,Dj,Laboral,2015,4,Abril,23,05,"No és causa del  vianant",Ciclomotor,Home,Conductor,35,"Ferit lleu","4581790,55","429196,78"
2015S005550,2,Eixample,9,"la Nova Esquerra de l'Eixample",54509,Calàbria,"0164 0164",Dissabte,Ds,Laboral,2015,7,Juliol,18,01,"Desobeir el senyal del semàfor",Turismo,Home,Conductor,43,"Ferit lleu","4581773,15","429145,29"
2015S009656,2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0495 0495",Divendres,Dv,Laboral,2015,12,Desembre,18,08,"No és causa del  vianant",Ciclomotor,Home,Conductor,48,"Ferit lleu","4581597,50","429572,34"
2015S005982,2,Eixample,9,"la Nova Esquerra de l'Eixample",349706,"Comte d'Urgell","0059 0059",Dimarts,Dm,Laboral,2015,8,Agost,4,11,"No és causa del  vianant",Ciclomotor,Home,Passatger,24,"Ferit lleu","4581748,53","429692,64"
2015S005816,2,Eixample,9,"la Nova Esquerra de l'Eixample",349706,"Comte d'Urgell","0059 0059",Dimarts,Dm,Laboral,2015,7,Juliol,28,05,"No és causa del  vianant",Turismo,Home,Conductor,21,"Ferit lleu","4581748,53","429692,64"
2015S001362,2,Eixample,9,"la Nova Esquerra de l'Eixample",350308,València,"0083 0083",Dissabte,Ds,Laboral,2015,2,Febrer,21,07,"No és causa del  vianant",Ciclomotor,Dona,Conductor,20,"Ferit lleu","4582060,98","429282,55"
2015S000229,2,Eixample,9,"la Nova Esquerra de l'Eixample",110803,Entença,"0146 0146",Divendres,Dv,Laboral,2015,1,Gener,9,01,"No és causa del  vianant",Motocicleta,Home,Conductor,26,"Ferit lleu","4581780,94","428764,14"
2015S008423,2,Eixample,9,"la Nova Esquerra de l'Eixample",87009,"Comte Borrell","0179 0183",Diumenge,Dg,Laboral,2015,11,Novembre,8,08,"No és causa del  vianant",Turismo,Home,Conductor,46,"Ferit lleu","4581950,99","429315,67"
2015S000868,2,Eixample,9,"la Nova Esquerra de l'Eixample",361406,Viladomat,"0120 0120",Dimecres,Dc,Laboral,2015,2,Febrer,4,12,"No és causa del  vianant",Motocicleta,Home,Conductor,40,"Ferit lleu","4581575,85","429525,73"
2015S004853,2,Eixample,9,"la Nova Esquerra de l'Eixample",227800,Nicaragua,"0006 0006",Dimarts,Dm,Laboral,2015,6,Juny,23,11,"No és causa del  vianant",Motocicleta,Home,Conductor,57,"Ferit lleu","4581642,61","428525,34"
2015S001168,2,Eixample,9,"la Nova Esquerra de l'Eixample",361406,Viladomat,"0170 0170",Diumenge,Dg,Laboral,2015,2,Febrer,15,09,"No és causa del  vianant",Motocicleta,Home,Conductor,32,"Ferit lleu","4581867,33","429240,82"
2015S002248,2,Eixample,9,"la Nova Esquerra de l'Eixample",361406,Viladomat,"0187 0187",Dimarts,Dm,Laboral,2015,3,Març,24,07,"No és causa del  vianant",Motocicleta,Dona,Conductor,24,"Ferit lleu","4581868,55","429209,16"
2015S009710,2,Eixample,9,"la Nova Esquerra de l'Eixample",18505,Aragó,"0110 0110",Dilluns,Dl,Laboral,2015,12,Desembre,21,01,"No és causa del  vianant",Motocicleta,Home,Conductor,20,"Ferit lleu","4581945,34","429385,91"
2015S000820,2,Eixample,9,"la Nova Esquerra de l'Eixample",18505,Aragó,"0127 0127",Dilluns,Dl,Laboral,2015,2,Febrer,2,07,"No és causa del  vianant",Motocicleta,Home,Conductor,23,"Ferit lleu","4581954,67","429364,16"
2015S005573,2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes",0461I0461I,Diumenge,Dg,Laboral,2015,7,Juliol,19,04,"No és causa del  vianant",Turismo,Home,Conductor,43,"Ferit lleu","4581458,38","429361,02"
2015S009027,2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0469 0469",Dissabte,Ds,Laboral,2015,11,Novembre,28,01,"No és causa del  vianant",Motocicleta,Home,Conductor,37,"Ferit lleu","4581480,03","429451,99"
2015S004785,2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0473 0473",Dissabte,Ds,Laboral,2015,6,Juny,20,07,"No és causa del  vianant",Motocicleta,Home,Conductor,23,"Ferit lleu","4581491,15","429463,32"
2015S001938,2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0473 0473",Divendres,Dv,Laboral,2015,3,Març,13,03,"No és causa del  vianant",Autobús,Dona,Passatger,27,"Ferit lleu","4581491,15","429463,32"
2015S007645,2,Eixample,9,"la Nova Esquerra de l'Eixample",285807,Rocafort,"0074 0074",Dilluns,Dl,Laboral,2015,10,Octubre,12,07,"No és causa del  vianant",Taxi,Home,Vianant,36,Mort,"4581391,99","429331,28"
2015S008405,2,Eixample,9,"la Nova Esquerra de l'Eixample",362001,Vilamarí,"0140 0142",Dissabte,Ds,Laboral,2015,11,Novembre,7,03,"No és causa del  vianant",Turismo,Home,Conductor,46,"Ferit lleu","4581722,70","428633,58"
2015S007764,2,Eixample,9,"la Nova Esquerra de l'Eixample",349706,"Comte d'Urgell","0097 0097",Dijous,Dj,Laboral,2015,10,Octubre,15,09,"No és causa del  vianant",Bicicleta,Dona,Conductor,38,"Ferit lleu","4581947,87","429497,78"
2015S003583,2,Eixample,9,"la Nova Esquerra de l'Eixample",18505,Aragó,"0009 0009",Dilluns,Dl,Laboral,2015,5,Maig,11,07,"No és causa del  vianant",Motocicleta,Home,Conductor,32,"Ferit lleu","4581325,62","428713,85"
2015S002477,2,Eixample,9,"la Nova Esquerra de l'Eixample",331507,Tarragona,"0092 0092",Dijous,Dj,Laboral,2015,4,Abril,2,11,"No és causa del  vianant",Motocicleta,Home,Conductor,49,"Ferit lleu","4581364,23","428624,40"
2015S005631,2,Eixample,9,"la Nova Esquerra de l'Eixample",350308,València,"0008 0014",Dimarts,Dm,Laboral,2015,7,Juliol,21,05,"No és causa del  vianant",Motocicleta,Home,Conductor,22,"Ferit lleu","4581407,32","428646,77"
