"Codi d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripci¢ dia setmana","Dia setmana","Descripci¢ tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripci¢ causa vianant","Descripci¢ tipus de vehicle","Descripci¢ model","Descripci¢ marca","Descripci¢ color","Descripci¢ carnet","Antiguitat carnet","Coordenada UTM (Y)","Coordenada UTM (X)"
2012S008885,8,"Nou Barris",50,"les Roquetes",7203,Alc†ntara,"0020 0020",Diumenge,Dg,Laboral,2012,12,Desembre,16,16,"No Çs causa del  vianant",Turismo,POLO,VOLKSWAGEN,Negre,B,7,"4588794,76","430986,93"
2012S008886,3,Sants-Montjuãc,18,Sants,30602,Badal,"0156 0156",Diumenge,Dg,Laboral,2012,12,Desembre,16,19,"No Çs causa del  vianant",Turismo,FOCUS,FORD,Gris,B,30,"4580769,08","427462,47"
2012S008886,3,Sants-Montjuãc,18,Sants,30602,Badal,"0156 0156",Diumenge,Dg,Laboral,2012,12,Desembre,16,19,"No Çs causa del  vianant",Turismo,307,PEUGEOT,Blau,B,33,"4580769,08","427462,47"
2012S008889,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0281 0281",Diumenge,Dg,Laboral,2012,12,Desembre,16,18,"No Çs causa del  vianant",Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"4582949,75","430372,95"
2012S005224,9,"Sant Andreu",60,"Sant Andreu",173508,"Joan Torras","0025 0031",Dimarts,Dm,Laboral,2012,7,Juliol,17,22,"No Çs causa del  vianant",Motocicleta,ROADWIN,DAELIM,Blanc,B,5,"4587880,22","432564,56"
2012S005359,2,Eixample,5,"el Fort Pienc",89004,"Consell de Cent","0506 0506",Dilluns,Dl,Laboral,2012,7,Juliol,23,14,"No Çs causa del  vianant",Motocicleta,SPECIAL,YAMAHA,Negre,B,25,4583830,"431501,98"
2012S004166,5,"SarriÖ-Sant Gervasi",23,SarriÖ,68707,Carroá,"0053 0053",Dimarts,Dm,Laboral,2012,6,Juny,5,11,"No Çs causa del  vianant",Motocicleta,"WR 250",YAMAHA,Altres,A,18,"4584668,28","425336,7"
2012S003842,5,"SarriÖ-Sant Gervasi",27,"el Putxet i el Farr¢",279600,"Rep£blica Argentina","0015 0015",Dimarts,Dm,Laboral,2012,5,Maig,29,12,"No Çs causa del  vianant",Turismo,Kyron,SSANGYONG,Negre,B,42,"4584568,91","428874,88"
2012S003844,3,Sants-Montjuãc,17,"Sants - Badal",17706,"Antoni de Capmany","0021 0021",Dimarts,Dm,Laboral,2012,5,Maig,29,13,"No Çs causa del  vianant",Turismo,318,BMW,Gris,B,34,"4580522,17","427425,56"
2012S003974,9,"Sant Andreu",60,"Sant Andreu",35800,Bartrina,"0002 0014",Diumenge,Dg,Laboral,2012,6,Juny,3,5,"No Çs causa del  vianant","Cami¢n <= 3,5 Tm",CABSTAR,NISSAN,Blanc,Desconegut,Desconegut,"4588012,25","432071,37"
2012S003975,7,Horta-Guinard¢,33,"el Baix Guinard¢",238400,Padilla,"0326 0326",Diumenge,Dg,Laboral,2012,6,Juny,3,9,"No Çs causa del  vianant",Turismo,Getz,HYUNDAI,Blau,Desconegut,Desconegut,"4584780,19","430908,93"
2012S003979,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",99100,Descartes,"0006 0006",Diumenge,Dg,Laboral,2012,6,Juny,3,17,"No Çs causa del  vianant",Turismo,SMART,SMART,Beige,B,1,"4583752,58","428450,44"
2012S003979,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",99100,Descartes,"0006 0006",Diumenge,Dg,Laboral,2012,6,Juny,3,17,"No Çs causa del  vianant",Turismo,FOCUS,FORD,Negre,B,1,"4583752,58","428450,44"
2012S003982,9,"Sant Andreu",60,"Sant Andreu",190303,Malats,"0020 0022",Dilluns,Dl,Laboral,2012,6,Juny,4,0,"No Çs causa del  vianant",Motocicleta,JAZZ,HONDA,Gris,A,18,"4587692,11","432431,4"
2012S004104,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",223606,Muntaner,"0371 0373",Divendres,Dv,Laboral,2012,6,Juny,8,9,"No Çs causa del  vianant",Ciclomotor,JOG,YAMAHA,Blanc,AM,3,"4583620,17","428431,85"
2012S004106,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0376 0378",Divendres,Dv,Laboral,2012,6,Juny,8,10,"No Çs causa del  vianant",Motocicleta,"SH 150",HONDA,Negre,A,32,"4583606,65","430637,37"
2012S005060,9,"Sant Andreu",63,Navas,297001,"Sant Antoni Maria Claret","0345 0345",Dimecres,Dc,Laboral,2012,7,Juliol,11,10,"No Çs causa del  vianant",Turismo,420,ROVER,Verd,B,46,"4585923,11","432088,47"
2012S005064,9,"Sant Andreu",61,"la Sagrera",238308,Pac°fic,"0020 0020",Dimecres,Dc,Laboral,2012,7,Juliol,11,11,"No Çs causa del  vianant",Motocicleta,"Dylan 125",HONDA,Gris,A,28,"4586557,9","432404,72"
2012S005193,2,Eixample,9,"la Nova Esquerra de l'Eixample",320704,SarriÖ,"0019 0019",Dilluns,Dl,Laboral,2012,7,Juliol,16,19,"No Çs causa del  vianant",Motocicleta,"XJ 600 DIVERSION",YAMAHA,Vermell,A,24,"4582601,83","428733,83"
2012S005194,8,"Nou Barris",48,"la Guineueta",180751,Lorena,0049X0049X,Dilluns,Dl,Laboral,2012,7,Juliol,16,20,"Transitar a peu per la caláada",Turismo,HR-V,HONDA,Vermell,B,9,"4587864,52","430928,95"
2012S005195,8,"Nou Barris",52,"la Prosperitat",120807,Faväncia,0352X0352X,Dilluns,Dl,Laboral,2012,7,Juliol,16,18,"No Çs causa del  vianant","Cami¢n <= 3,5 Tm",35S18,"IVECO FIAT",Blanc,C,7,"4588798,88","431673,89"
2012S003905,2,Eixample,9,"la Nova Esquerra de l'Eixample",331507,Tarragona,0068U0068U,Dijous,Dj,Laboral,2012,5,Maig,31,15,"No Çs causa del  vianant",Ciclomotor,"LIBERTY 50",PIAGGIO,Gris,Llicäncia,6,"4581033,1","428933,46"
2012S003907,3,Sants-Montjuãc,11,"el Poble Sec",701349,Drassanes,0002X0002X,Dijous,Dj,Laboral,2012,5,Maig,31,15,"No Çs causa del  vianant",Ciclomotor,V-Clic,PEUGEOT,Negre,AM,5,"4580801,04","431125,64"
2012S003908,8,"Nou Barris",52,"la Prosperitat",701268,"Dalt (Llobregat)",1490000,Dijous,Dj,Laboral,2012,5,Maig,31,15,"No Çs causa del  vianant",Turismo,BERLINGO,CITROEN,Marr¢,B,11,"4588805,26","431626,51"
2012S004046,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",45701,Borb¢,0025U0025U,Dimecres,Dc,Laboral,2012,6,Juny,6,9,"No Çs causa del  vianant",Ciclomotor,SYMPHONY,SYM,Gris,B,1,"4586810,43","431133,54"
2012S004169,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",700892,"Garcia FÖria",0024S0024S,Diumenge,Dg,Laboral,2012,6,Juny,10,17,"No Çs causa del  vianant",Turismo,SONATA,HYUNDAI,Blanc,B,52,"4584169,08","434539,69"
2012S005542,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Arag¢,"0185 0185",Dilluns,Dl,Laboral,2012,7,Juliol,30,8,"No Çs causa del  vianant",Motocicleta,SIXTEEN,SUZUKI,Negre,B,14,"4582333,06","429743,32"
2012S005672,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",701265,"Litoral (Besïs)",1120000,Divendres,Dv,Laboral,2012,8,Agost,3,14,"No Çs causa del  vianant",Turismo,407,PEUGEOT,Negre,B,21,"4580625,8","431209,99"
2012S005811,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0019 0019",Divendres,Dv,Laboral,2012,8,Agost,10,19,"No Çs causa del  vianant",Turismo,206,PEUGEOT,Vermell,Desconegut,Desconegut,"4582229,94","429978,34"
2012S004333,5,"SarriÖ-Sant Gervasi",27,"el Putxet i el Farr¢",143904,"General Mitre","0237 0237",Divendres,Dv,Laboral,2012,6,Juny,15,10,"No Çs causa del  vianant",Turismo,306,PEUGEOT,Blau,B,19,"4584369,6","428746,26"
2012S004335,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes",0669B0669B,Divendres,Dv,Laboral,2012,6,Juny,15,10,"No Çs causa del  vianant",Turismo,"C 220",MERCEDES,Gris,B,26,"4583259,63","431270,05"
2012S004336,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",286504,"Roger de Flor","0001 0001",Divendres,Dv,Laboral,2012,6,Juny,15,13,"No Çs causa del  vianant",Turismo,XSARA,CITROEN,Negre,B,25,"4582566,08","431889,44"
2012S004468,9,"Sant Andreu",61,"la Sagrera",201308,"Mart° Molins","0033 0033",Dimecres,Dc,Laboral,2012,6,Juny,20,13,"No Çs causa del  vianant",Turismo,306,PEUGEOT,Altres,B,38,"4586341,54","432319,18"
2012S004470,1,"Ciutat Vella",1,"el Raval",250904,Pelai,"0034 0034",Dimecres,Dc,Laboral,2012,6,Juny,20,15,"No Çs causa del  vianant",Turismo,A1,AUDI,Blanc,B,2,"4582102,27","430463,1"
2012S004607,2,Eixample,6,"la Sagrada Fam°lia",268003,Provenáa,"0443 0443",Dilluns,Dl,Laboral,2012,6,Juny,25,15,"No Çs causa del  vianant",Furgoneta,"111 CDI",MERCEDES,Gris,B,11,"4584181,55","431064,4"
2012S004608,10,"Sant Mart°",70,"el Besïs i el Maresme",266405,Prim,"0018 0018",Dilluns,Dl,Laboral,2012,6,Juny,25,16,"No Çs causa del  vianant",Furgoneta,VANETTE,NISSAN,Blanc,B,21,"4585113,04","434696,59"
2012S003784,2,Eixample,7,"la Dreta de l'Eixample",100800,Diputaci¢,"0266 0266",Dissabte,Ds,Laboral,2012,5,Maig,26,1,"No Çs causa del  vianant",Motocicleta,BURGMAN,SUZUKI,Negre,Desconegut,Desconegut,"4582726,42","430564,19"
2012S008191,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",701265,"Litoral (Besïs)",650000,Dijous,Dj,Laboral,2012,11,Novembre,22,11,"No Çs causa del  vianant",Furgoneta,JUMPER,CITROEN,Blanc,B,30,"4583964,78","434385,74"
2012S008191,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",701265,"Litoral (Besïs)",650000,Dijous,Dj,Laboral,2012,11,Novembre,22,11,"No Çs causa del  vianant",Turismo,320,BMW,Negre,B,9,"4583964,78","434385,74"
2012S009014,7,Horta-Guinard¢,38,"la Teixonera",120603,Fastenrath,"0120 0120",Dijous,Dj,Laboral,2012,12,Desembre,20,13,"No Çs causa del  vianant",Ciclomotor,"SCOOPY 50",HONDA,Gris,AM,21,"4586265,36","428964,44"
2012S009014,7,Horta-Guinard¢,38,"la Teixonera",120603,Fastenrath,"0120 0120",Dijous,Dj,Laboral,2012,12,Desembre,20,13,"No Çs causa del  vianant",Turismo,IBIZA,SEAT,Groc,B,14,"4586265,36","428964,44"
2012S009017,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",28000,Augusta,"0125 0125",Dijous,Dj,Laboral,2012,12,Desembre,20,12,"No Çs causa del  vianant",Turismo,GOLF,VOLKSWAGEN,Gris,B,16,"4583737,12","428666,7"
2012S009018,9,"Sant Andreu",60,"Sant Andreu",119003,"Fabra i Puig","0071 0071",Dijous,Dj,Laboral,2012,12,Desembre,20,17,"No Çs causa del  vianant",Taxi,PRIUS,TOYOTA,Altres,BTP,10,"4587023,29","431942,91"
2012S009019,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",369408,"Zona Franca","0097 0097",Dijous,Dj,Laboral,2012,12,Desembre,20,18,"No Çs causa del  vianant",Turismo,XSARA,CITROEN,Gris,B,36,"4578835,78","428304,27"
2012S009159,10,"Sant Mart°",73,"la Verneda i la Pau",60807,CantÖbria,"0052 0052",Dimecres,Dc,Laboral,2012,12,Desembre,26,16,"No Çs causa del  vianant",Turismo,"MAZDA 5",MAZDA,Negre,B,19,"4586125,85","433150,72"
2012S004434,8,"Nou Barris",51,Verdun,9901,Almansa,"0001 0003",Dimarts,Dm,Laboral,2012,6,Juny,19,16,"No Çs causa del  vianant",Autob£s,"O 530",MERCEDES-BENZ,Altres,D,11,"4588284,2","431324,13"
2012S004570,2,Eixample,7,"la Dreta de l'Eixample",268003,Provenáa,"0237 0239",Dissabte,Ds,Laboral,2012,6,Juny,23,17,"No Çs causa del  vianant",Turismo,147,"ALFA ROMEO",Gris,B,8,"4582978,22","429835,56"
2012S004109,9,"Sant Andreu",57,"la Trinitat Vella",213704,Mireia,"0047 0047",Divendres,Dv,Laboral,2012,6,Juny,8,12,"No Çs causa del  vianant",Ciclomotor,"TZR 50",YAMAHA,Vermell,Llicäncia,27,"4589479,44","432393,01"
2012S004232,9,"Sant Andreu",61,"la Sagrera",282300,"Riera d'Horta","0001 0001",Dimarts,Dm,Laboral,2012,6,Juny,12,16,"No Çs causa del  vianant",Taxi,407,PEUGEOT,Altres,BTP,6,4586745,"431951,87"
2012S005205,5,"SarriÖ-Sant Gervasi",27,"el Putxet i el Farr¢",33509,Ballester,"0057 0059",Dimarts,Dm,Laboral,2012,7,Juliol,17,12,"No Çs causa del  vianant",Turismo,CIVIC,HONDA,Blau,Desconegut,Desconegut,"4584552,96","428759,28"
2012S005207,5,"SarriÖ-Sant Gervasi",23,SarriÖ,357103,Verg¢s,"0056 0056",Dimarts,Dm,Laboral,2012,7,Juliol,17,13,"No Çs causa del  vianant","Cami¢n <= 3,5 Tm",TRANSIT,FORD,Blanc,B,25,"4583296,09","427001,32"
2012S005340,3,Sants-Montjuãc,16,"la Bordeta",160903,"Ildefons CerdÖ","0007 0007",Diumenge,Dg,Laboral,2012,7,Juliol,22,19,"No Çs causa del  vianant",Motocicleta,"SR 250 SP",YAMAHA,Negre,A2,30,"4579885,35","427810,63"
2012S005341,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",700654,Litoral,"9993 9993",Diumenge,Dg,Laboral,2012,7,Juliol,22,19,"No Çs causa del  vianant",Turismo,MONDEO,FORD,Negre,B,14,"4582301,09","432911,5"
2012S005345,7,Horta-Guinard¢,43,Horta,122303,"Feliu i Codina","0054 0054",Diumenge,Dg,Laboral,2012,7,Juliol,22,20,"No Çs causa del  vianant",Turismo,307,PEUGEOT,Negre,B,Desconegut,"4587549,03","430084,29"
2012S005346,7,Horta-Guinard¢,35,"el Guinard¢",347201,Trobador,"0038 0038",Dilluns,Dl,Laboral,2012,7,Juliol,23,0,"No Çs causa del  vianant",Turismo,KANGOO,RENAULT,Blau,Desconegut,Desconegut,"4585411,81","431437,62"
2012S005346,7,Horta-Guinard¢,35,"el Guinard¢",347201,Trobador,"0038 0038",Dilluns,Dl,Laboral,2012,7,Juliol,23,0,"No Çs causa del  vianant",Turismo,IBIZA,SEAT,Vermell,Desconegut,Desconegut,"4585411,81","431437,62"
2012S005776,7,Horta-Guinard¢,35,"el Guinard¢",310008,"Sant Quint°","0088 0088",Dijous,Dj,Laboral,2012,8,Agost,9,16,"No Çs causa del  vianant",Taxi,OCTAVIA,SKODA,Altres,Desconegut,Desconegut,"4585347,94","431261,83"
2012S004501,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",344101,GrÖcia,"0095 0095",Dijous,Dj,Laboral,2012,6,Juny,21,16,"No Çs causa del  vianant",Motocicleta,125,SUZUKI,Blau,B,23,"4583490,6","429232,61"
2012S004639,3,Sants-Montjuãc,16,"la Bordeta",30602,Badal,"0001 0001",Dimarts,Dm,Laboral,2012,6,Juny,26,19,"No Çs causa del  vianant",Turismo,"MINI COOPER",MINI,Blau,B,5,"4579867,28","427736,46"
2012S005678,2,Eixample,9,"la Nova Esquerra de l'Eixample",287201,Roma,"0092 0092",Divendres,Dv,Laboral,2012,8,Agost,3,21,"No Çs causa del  vianant",Ciclomotor,"SH 50",HONDA,Vermell,B,3,"4581849,96","429033,26"
2012S005826,2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0469 0469",Dissabte,Ds,Laboral,2012,8,Agost,11,19,"No Çs causa del  vianant",Motocicleta,X-8,PIAGGIO,Negre,B,15,"4581480,03","429451,99"
2012S005828,6,GrÖcia,32,"el Camp d'en Grassot i GrÖcia Nova",297001,"Sant Antoni Maria Claret","0020 0020",Dissabte,Ds,Laboral,2012,8,Agost,11,22,"No Çs causa del  vianant",Taxi,Altea,SEAT,Altres,BTP,42,"4584112,57",430263
2012S005953,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0312 0312",Dimarts,Dm,Laboral,2012,7,Juliol,24,9,"No Çs causa del  vianant",Motocicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4583115,86","430589,44"
2012S004476,7,Horta-Guinard¢,39,"Sant Gen°s dels Agudells",335654,"Vallvidrera al Tibidabo","0056 0056",Dimecres,Dc,Laboral,2012,6,Juny,20,19,"No Çs causa del  vianant",Furgoneta,KANGOO,RENAULT,Altres,Desconegut,Desconegut,"4586048,13","426683,07"
2012S004478,10,"Sant Mart°",73,"la Verneda i la Pau",266405,Prim,"0246 0246",Dimecres,Dc,Laboral,2012,6,Juny,20,19,"No Çs causa del  vianant",Turismo,ASTRA,OPEL,Negre,B,Desconegut,"4586441,87","433398,07"
2012S004482,4,"Les Corts",21,Pedralbes,144601,Diagonal,"0694 0696",Dimecres,Dc,Laboral,2012,6,Juny,20,23,"No Çs causa del  vianant",Ciclomotor,JET,PEUGEOT,Negre,Llicäncia,15,"4582083,33","425819,56"
2012S001896,4,"Les Corts",19,"les Corts",199909,"Marquäs de Sentmenat","0013 0013",Dimecres,Dc,Laboral,2012,3,Mará,14,13,"No Çs causa del  vianant",Motocicleta,"Gladius 650",SUZUKI,Negre,A2,1,"4582046,4","427792,74"
2012S001897,7,Horta-Guinard¢,33,"el Baix Guinard¢",297001,"Sant Antoni Maria Claret","0109 0109",Dimecres,Dc,Laboral,2012,3,Mará,14,13,"No Çs causa del  vianant",Turismo,Getz,HYUNDAI,Gris,B,21,"4584658,85","430782,54"
2012S004499,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",344101,GrÖcia,"0080 0082",Dijous,Dj,Laboral,2012,6,Juny,21,14,"No Çs causa del  vianant",Turismo,B200,MERCEDES,Altres,B,9,"4583415,07","429178,43"
2012S004632,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",701265,"Litoral (Besïs)",600000,Dimarts,Dm,Laboral,2012,6,Juny,26,14,"No Çs causa del  vianant",Turismo,IBIZA,SEAT,Vermell,B,1,"4584321,79","434743,24"
2012S004634,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",55807,"Francesc MaciÖ","0006 0006",Dimarts,Dm,Laboral,2012,6,Juny,26,16,"No Çs causa del  vianant",Turismo,A3,AUDI,Gris,B,21,"4582935,23","428491,06"
2012S004764,3,Sants-Montjuãc,11,"el Poble Sec",284101,"Rius i Taulet","0007 0007",Diumenge,Dg,Laboral,2012,7,Juliol,1,1,"No Çs causa del  vianant",Turismo,A4,AUDI,Negre,B,18,"4580585,39","429205,55"
2012S005813,4,"Les Corts",20,"la Maternitat i Sant Ramon",65200,"Cardenal Reig","0048 0048",Divendres,Dv,Laboral,2012,8,Agost,10,20,"No Çs causa del  vianant",Motocicleta,"CBF 125",HONDA,Negre,B,10,"4581409,1","426431,64"
2012S005815,3,Sants-Montjuãc,16,"la Bordeta",89707,Constituci¢,"0010 0012",Dissabte,Ds,Laboral,2012,8,Agost,11,1,"No Çs causa del  vianant",Ciclomotor,"PEOPLE 50",KYMCO,Negre,AM,5,"4580391,88","427949,58"
2012S005816,1,"Ciutat Vella",1,"el Raval",34308,Rambla,0089B0089B,Dissabte,Ds,Laboral,2012,8,Agost,11,4,"No Çs causa del  vianant",Ciclomotor,"SONIC 50",APRILIA,Negre,Llicäncia,6,"4581700,89","430882,51"
2012S005946,2,Eixample,7,"la Dreta de l'Eixample",191204,Mallorca,"0336 0336",Dilluns,Dl,Laboral,2012,8,Agost,20,10,"No Çs causa del  vianant",Taxi,"C 200",MERCEDES,Blanc,BTP,19,"4583551,71","430641,46"
2012S005950,8,"Nou Barris",48,"la Guineueta",356905,Verdum,0017B0017B,Dilluns,Dl,Laboral,2012,8,Agost,20,15,"No Çs causa del  vianant",Ciclomotor,"SCOOPY 50",HONDA,Beige,AM,10,"4587742,86","430975,04"
2012S005953,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0312 0312",Dimarts,Dm,Laboral,2012,7,Juliol,24,9,"No Çs causa del  vianant",Ciclomotor,"CS 50 Z",YAMAHA,Altres,AM,7,"4583115,86","430589,44"
2012S003929,4,"Les Corts",20,"la Maternitat i Sant Ramon",66508,"Carles III","0045 0045",Dijous,Dj,Laboral,2012,5,Maig,31,19,"No Çs causa del  vianant",Turismo,214,ROVER,Desconegut,B,6,"4581781,49","427163,4"
2012S004611,3,Sants-Montjuãc,11,"el Poble Sec",189202,Magalhaes,"0039 0039",Dilluns,Dl,Laboral,2012,6,Juny,25,16,"No Çs causa del  vianant",Turismo,ASTRA,OPEL,Gris,B,1,"4580615,97","430089,57"
2012S004614,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",302702,"Sant Gregori Taumaturg","0002 0002",Dilluns,Dl,Laboral,2012,6,Juny,25,20,"No Çs causa del  vianant",Turismo,"CT 200",LEXUS,Negre,B,11,"4583155,87","428048,39"
2012S008333,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",701265,"Litoral (Besïs)",1280000,Dimarts,Dm,Laboral,2012,11,Novembre,27,12,"No Çs causa del  vianant",Turismo,VIANO,MERCEDES,Negre,B,27,"4579358,49","430450,5"
2012S008335,2,Eixample,7,"la Dreta de l'Eixample",247659,"Pau Claris","0110 0110",Dimarts,Dm,Laboral,2012,11,Novembre,27,11,"No Çs causa del  vianant",Ciclomotor,YY50,YIYING,Altres,B,Desconegut,"4582793,1","430577,83"
2012S004797,3,Sants-Montjuãc,11,"el Poble Sec",178400,Lleida,"0057 0057",Dilluns,Dl,Laboral,2012,7,Juliol,2,12,"No Çs causa del  vianant",Furgoneta,TRANSIT,FORD,Blanc,Desconegut,Desconegut,"4580441,37","429565,07"
2012S004797,3,Sants-Montjuãc,11,"el Poble Sec",178400,Lleida,"0057 0057",Dilluns,Dl,Laboral,2012,7,Juliol,2,12,"No Çs causa del  vianant",Turismo,PRIMERA,NISSAN,Blanc,B,23,"4580441,37","429565,07"
2012S004933,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",701266,"Litoral (Llobregat)",800000,Divendres,Dv,Laboral,2012,7,Juliol,6,15,"No Çs causa del  vianant",Turismo,COROLLA,TOYOTA,Gris,B,37,"4582829,32","433406,97"
2012S004937,3,Sants-Montjuãc,11,"el Poble Sec",316809,"Santa Madrona","0016 0022",Divendres,Dv,Laboral,2012,7,Juliol,6,16,"No Çs causa del  vianant",Motocicleta,"YBR 250",YAMAHA,Negre,A,27,"4580275,74","429508,13"
2012S005498,2,Eixample,7,"la Dreta de l'Eixample",350308,Valäncia,"0241 0241",Divendres,Dv,Laboral,2012,7,Juliol,27,17,"No Çs causa del  vianant",Motocicleta,"PEOPLE 250",KYMCO,Gris,A,18,"4582845,3","430082,08"
2012S005503,4,"Les Corts",20,"la Maternitat i Sant Ramon",66508,"Carles III","0069 0069",Divendres,Dv,Laboral,2012,8,Agost,3,22,"No Çs causa del  vianant",Motocicleta,"SH 125",HONDA,Negre,B,7,"4582001,08","427112,9"
2012S005637,10,"Sant Mart°",72,"Sant Mart° de Provenáals",3406,Agricultura,"0244 0244",Dijous,Dj,Laboral,2012,8,Agost,2,10,"No Çs causa del  vianant",Ciclomotor,"ZIP AIRE",PIAGGIO,Blanc,Llicäncia,7,"4585700,81","433346,33"
2012S005641,2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes",0751E0751E,Dijous,Dj,Laboral,2012,8,Agost,2,12,"No Çs causa del  vianant","Cami¢n <= 3,5 Tm",CABSTAR,NISSAN,Blanc,B,9,"4583780,76","431803,14"
2012S005642,10,"Sant Mart°",71,"Provenáals del Poblenou",253902,Per£,"0050 0050",Dijous,Dj,Laboral,2012,8,Agost,2,13,"No Çs causa del  vianant",Turismo,IBIZA,SEAT,Verd,B,30,"4584463,2","432766,25"
2012S005772,8,"Nou Barris",48,"la Guineueta",351901,Valldaura,"0175 0175",Dijous,Dj,Laboral,2012,8,Agost,9,12,"No Çs causa del  vianant",Turismo,STILO,FIAT,Vermell,B,2,"4587997,4","431013,88"
2012S004301,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",209900,Meridiana,"0153 0153",Dijous,Dj,Laboral,2012,6,Juny,14,14,"No Çs causa del  vianant",Turismo,200,ROVER,Gris,B,5,"4585021,8","432103,02"
2012S004301,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",209900,Meridiana,"0153 0153",Dijous,Dj,Laboral,2012,6,Juny,14,14,"No Çs causa del  vianant",Ciclomotor,"SH 50",HONDA,Negre,AM,10,"4585021,8","432103,02"
2012S004431,10,"Sant Mart°",72,"Sant Mart° de Provenáals",60807,CantÖbria,"0029 0029",Dimarts,Dm,Laboral,2012,6,Juny,19,14,"No Çs causa del  vianant",Turismo,LEON,SEAT,Gris,B,9,"4585862,62","433330,95"
2012S004749,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0341 0341",Dissabte,Ds,Laboral,2012,6,Juny,30,12,"No Çs causa del  vianant",Turismo,Altea,SEAT,Negre,B,31,"4583360,68","430791,95"
2012S004750,7,Horta-Guinard¢,33,"el Baix Guinard¢",365702,"Mare de DÇu de Montserrat","0034 0040",Dissabte,Ds,Laboral,2012,6,Juny,30,12,"No Çs causa del  vianant",Motocicleta,"BT 125",BTM,Negre,Desconegut,Desconegut,"4585262,5","430098,77"
2012S005848,2,Eixample,10,"Sant Antoni",246000,Parlament,"0060 0060",Dilluns,Dl,Laboral,2012,8,Agost,13,18,"No Çs causa del  vianant",Turismo,PASSAT,VOLKSWAGEN,Negre,B,4,"4581205,86","430200,05"
2012S005849,9,"Sant Andreu",63,Navas,81603,Clot,"0185 0185",Dilluns,Dl,Laboral,2012,8,Agost,13,18,"No Çs causa del  vianant",Turismo,LEON,SEAT,Groc,B,15,"4585384,16","432472,46"
2012S005853,3,Sants-Montjuãc,11,"el Poble Sec",700025,"Josep Carner",0035P0035P,Dimarts,Dm,Laboral,2012,8,Agost,14,9,"No Çs causa del  vianant",Turismo,MEGANE,RENAULT,Negre,B,7,"4580518,44","431039,32"
2012S005983,3,Sants-Montjuãc,18,Sants,296406,"Sant Antoni","0003 0007",Dimecres,Dc,Laboral,2012,8,Agost,22,9,"No Çs causa del  vianant",Bicicleta,Desconegut,Desconegut,Blau,Desconegut,Desconegut,"4581127,16","427874,31"
2012S003958,10,"Sant Mart°",65,"el Clot",209900,Meridiana,"0079 0079",Dissabte,Ds,Laboral,2012,6,Juny,2,11,"No Çs causa del  vianant",Turismo,GOLF,VOLKSWAGEN,Verd,B,8,"4584219,53","432102,99"
2012S004645,7,Horta-Guinard¢,39,"Sant Gen°s dels Agudells",148409,"Sant Cugat",220000,Dimarts,Dm,Laboral,2012,6,Juny,26,22,"No Çs causa del  vianant",Motocicleta,"NX 650 DOMINATOR",HONDA,Vermell,A,43,"4586775,53","427321,53"
