"DATA_LECTURA","DATA_EXTREM","CODI_ESTACIO","ACRÒNIM","VALOR"
2021-03-13,NA,"X4","PPT",0
2021-03-13,NA,"X4","RS24h",19.2
2021-03-13,NA,"X4","VVM10",2.4
2021-03-13,NA,"X4","DVM10",262
2021-03-13,"14:47:00","X4","VVX10",11.9
2021-03-13,"14:47:00","X4","DVVX10",257
2021-03-13,NA,"X8","TM",12.5
2021-03-13,"12:02:00","X8","TX",17.4
2021-03-13,"03:35:00","X8","TN",8.5
2021-03-13,NA,"X8","HRM",72
2021-03-13,"03:38:00","X8","HRX",97
2021-03-13,"12:03:00","X8","HRN",40
2021-03-13,NA,"X8","PM",1011
2021-03-13,"10:06:00","X8","PX",1012.9
2021-03-13,"16:24:00","X8","PN",1008.6
2021-03-13,NA,"X8","PPT",0
2021-03-13,NA,"X8","RS24h",18.9
2021-03-13,NA,"X8","VVM10",2.3
2021-03-13,NA,"X8","DVM10",263
2021-03-13,"14:18:00","X8","VVX10",11.4
2021-03-13,"14:18:00","X8","DVVX10",216
2021-03-14,NA,"D5","TM",10.3
2021-03-14,"13:47:00","D5","TX",15.6
2021-03-14,"06:18:00","D5","TN",7.8
2021-03-14,NA,"D5","HRM",65
2021-03-14,"23:42:00","D5","HRX",85
2021-03-14,"03:00:00","D5","HRN",47
2021-03-14,NA,"D5","PM",972.1
2021-03-14,"23:47:00","D5","PX",976.1
2021-03-14,"04:32:00","D5","PN",968.8
2021-03-14,NA,"D5","PPT",0
2021-03-14,NA,"D5","RS24h",10.9
2021-03-14,NA,"D5","VVM10",5.2
2021-03-14,NA,"D5","DVM10",228
2021-03-14,"04:38:00","D5","VVX10",13.6
2021-03-14,"04:38:00","D5","DVVX10",323
2021-03-14,NA,"X2","TM",12.9
2021-03-14,"11:04:00","X2","TX",17.7
2021-03-14,"02:24:00","X2","TN",8.9
2021-03-14,NA,"X2","HRM",62
2021-03-14,"02:34:00","X2","HRX",82
2021-03-14,"09:00:00","X2","HRN",42
2021-03-14,NA,"X4","TM",13.2
2021-03-14,"13:09:00","X4","TX",16.1
2021-03-14,"06:16:00","X4","TN",10.5
2021-03-14,NA,"X4","HRM",58
2021-03-14,"00:49:00","X4","HRX",71
2021-03-14,"04:00:00","X4","HRN",43
2021-03-14,NA,"X4","PM",1016.7
2021-03-14,"23:49:00","X4","PX",1021
2021-03-14,"03:34:00","X4","PN",1013.4
2021-03-14,NA,"X4","PPT",0
2021-03-14,NA,"X4","RS24h",18.2
2021-03-14,NA,"X4","VVM10",2
2021-03-14,NA,"X4","DVM10",190
2021-03-14,"13:30:00","X4","VVX10",9
2021-03-14,"13:30:00","X4","DVVX10",211
2021-03-14,NA,"X8","TM",12.6
2021-03-14,"11:48:00","X8","TX",17
2021-03-14,"00:53:00","X8","TN",9.1
2021-03-14,NA,"X8","HRM",60
2021-03-14,"00:00:00","X8","HRX",93
2021-03-14,"08:49:00","X8","HRN",42
2021-03-14,NA,"X8","PM",1011.3
2021-03-14,"23:46:00","X8","PX",1015.5
2021-03-14,"03:34:00","X8","PN",1007.9
2021-03-14,NA,"X8","PPT",0
2021-03-14,NA,"X8","RS24h",14.6
2021-03-14,NA,"X8","VVM10",2.6
2021-03-14,NA,"X8","DVM10",215
2021-03-14,"04:55:00","X8","VVX10",9.4
2021-03-14,"04:55:00","X8","DVVX10",305
2021-03-15,NA,"D5","TM",10
2021-03-15,"14:36:00","D5","TX",17.9
2021-03-15,"06:20:00","D5","TN",5.5
2021-03-15,NA,"D5","HRM",70
2021-03-15,"23:57:00","D5","HRX",97
2021-03-15,"14:31:00","D5","HRN",38
2021-03-15,NA,"D5","PM",973.8
2021-03-15,"00:06:00","D5","PX",976.1
2021-03-15,"14:21:00","D5","PN",971.8
2021-03-15,NA,"D5","PPT",0
2021-03-15,NA,"D5","RS24h",19.8
2021-03-15,NA,"D5","VVM10",4.9
2021-03-15,NA,"D5","DVM10",337
2021-03-15,"05:42:00","D5","VVX10",11.7
2021-03-15,"05:42:00","D5","DVVX10",317
2021-03-15,NA,"X2","TM",13.3
2021-03-15,"15:03:00","X2","TX",18
2021-03-15,"06:20:00","X2","TN",9.4
2021-03-15,NA,"X2","HRM",61
2021-03-15,"23:59:00","X2","HRX",82
2021-03-15,"15:12:00","X2","HRN",43
2021-03-15,NA,"X4","TM",13.4
2021-03-15,"15:06:00","X4","TX",17.9
2021-03-15,"05:46:00","X4","TN",9.7
2021-03-15,NA,"X4","HRM",57
2021-03-15,"23:58:00","X4","HRX",77
2021-03-15,"09:43:00","X4","HRN",36
2021-03-15,NA,"X4","PM",1018.4
2021-03-15,"00:00:00","X4","PX",1021
2021-03-15,"14:45:00","X4","PN",1015.8
2021-03-15,NA,"X4","PPT",0
2021-03-15,NA,"X4","RS24h",19.8
2021-03-15,NA,"X4","VVM10",2.1
2021-03-15,NA,"X4","DVM10",253
2021-03-15,"13:02:00","X4","VVX10",7.9
2021-03-15,"13:02:00","X4","DVVX10",205
2021-03-15,NA,"X8","TM",12.5
2021-03-15,"14:30:00","X8","TX",18.1
2021-03-15,"06:10:00","X8","TN",8.3
2021-03-15,NA,"X8","HRM",62
2021-03-15,"23:58:00","X8","HRX",94
2021-03-15,"14:31:00","X8","HRN",38
2021-03-15,NA,"X8","PM",1013
2021-03-15,"00:07:00","X8","PX",1015.6
2021-03-15,"16:01:00","X8","PN",1010.6
2021-03-15,NA,"X8","PPT",0.1
2021-03-15,NA,"X8","RS24h",19.6
2021-03-15,NA,"X8","VVM10",3.2
2021-03-15,NA,"X8","DVM10",309
2021-03-15,"06:03:00","X8","VVX10",11
2021-03-15,"06:03:00","X8","DVVX10",327
2021-03-16,NA,"D5","TM",10.9
2021-03-16,"13:15:00","D5","TX",17.5
2021-03-16,"07:14:00","D5","TN",6.8
2021-03-16,NA,"D5","HRM",70
2021-03-16,"01:00:00","D5","HRX",97
2021-03-16,"11:43:00","D5","HRN",48
2021-03-16,NA,"D5","PM",975
2021-03-16,"21:01:00","D5","PX",976.2
2021-03-16,"03:13:00","D5","PN",973.4
2021-03-16,NA,"D5","PPT",0
2021-03-16,NA,"D5","RS24h",19
2021-03-16,NA,"D5","VVM10",3.3
2021-03-16,NA,"D5","DVM10",256
2021-03-16,"07:08:00","D5","VVX10",8.3
2021-03-16,"07:08:00","D5","DVVX10",310
2021-03-16,NA,"X2","TM",12.6
2021-03-16,"13:15:00","X2","TX",16.6
2021-03-16,"06:16:00","X2","TN",8.1
2021-03-16,NA,"X2","HRM",72
2021-03-16,"23:54:00","X2","HRX",84
2021-03-16,"09:28:00","X2","HRN",47
2021-03-16,NA,"X4","TM",13.1
2021-03-16,"13:32:00","X4","TX",15.8
2021-03-16,"04:45:00","X4","TN",10.6
2021-03-16,NA,"X4","HRM",66
2021-03-16,"20:38:00","X4","HRX",80
2021-03-16,"09:30:00","X4","HRN",44
2021-03-16,NA,"X4","PM",1019.8
2021-03-16,"10:00:00","X4","PX",1021
2021-03-16,"03:33:00","X4","PN",1018.3
2021-03-16,NA,"X4","PPT",0
2021-03-16,NA,"X4","RS24h",19.7
2021-03-16,NA,"X4","VVM10",1.7
2021-03-16,NA,"X4","DVM10",217
2021-03-16,"13:14:00","X4","VVX10",6.1
2021-03-16,"13:14:00","X4","DVVX10",159
2021-03-16,NA,"X8","TM",12.3
2021-03-16,"12:32:00","X8","TX",17.3
2021-03-16,"03:07:00","X8","TN",8.2
2021-03-16,NA,"X8","HRM",70
2021-03-16,"03:03:00","X8","HRX",98
2021-03-16,"09:16:00","X8","HRN",42
2021-03-16,NA,"X8","PM",1014.4
2021-03-16,"21:04:00","X8","PX",1015.5
2021-03-16,"04:15:00","X8","PN",1012.9
2021-03-16,NA,"X8","PPT",0
2021-03-16,NA,"X8","RS24h",19.6
2021-03-16,NA,"X8","VVM10",1.9
2021-03-16,NA,"X8","DVM10",240
2021-03-16,"06:32:00","X8","VVX10",7.5
2021-03-16,"06:32:00","X8","DVVX10",310
2021-03-17,NA,"D5","TM",11.3
2021-03-17,"10:58:00","D5","TX",17.3
2021-03-17,"06:08:00","D5","TN",8.8
2021-03-17,NA,"D5","HRM",66
2021-03-17,"19:45:00","D5","HRX",82
2021-03-17,"11:01:00","D5","HRN",38
2021-03-17,NA,"D5","PM",972
2021-03-17,"00:09:00","D5","PX",975.2
2021-03-17,"16:03:00","D5","PN",970.1
2021-03-17,NA,"D5","PPT",0
2021-03-17,NA,"D5","RS24h",15.6
2021-03-17,NA,"D5","VVM10",5.8
2021-03-17,NA,"D5","DVM10",294
2021-03-17,"07:32:00","D5","VVX10",13.3
2021-03-17,"07:32:00","D5","DVVX10",326
2021-03-17,NA,"X2","TM",13.1
2021-03-17,"10:55:00","X2","TX",21.4
2021-03-17,"06:30:00","X2","TN",8.1
2021-03-17,NA,"X2","HRM",69
2021-03-17,"01:10:00","X2","HRX",87
2021-03-17,"10:56:00","X2","HRN",30
2021-03-17,NA,"X4","TM",13.6
2021-03-17,"11:01:00","X4","TX",20.1
2021-03-17,"05:50:00","X4","TN",10.1
2021-03-17,NA,"X4","HRM",63
2021-03-17,"00:08:00","X4","HRX",79
2021-03-17,"11:01:00","X4","HRN",30
2021-03-17,NA,"X4","PM",1016.6
2021-03-17,"00:00:00","X4","PX",1020.2
2021-03-17,"16:08:00","X4","PN",1014.4
2021-03-17,NA,"X4","PPT",0
2021-03-17,NA,"X4","RS24h",16.1
2021-03-17,NA,"X4","VVM10",1.8
2021-03-17,NA,"X4","DVM10",197
2021-03-17,"11:42:00","X4","VVX10",8.8
2021-03-17,"11:42:00","X4","DVVX10",90
2021-03-17,NA,"X8","TM",12.7
2021-03-17,"11:02:00","X8","TX",20.2
2021-03-17,"01:40:00","X8","TN",8.6
2021-03-17,NA,"X8","HRM",65
2021-03-17,"01:43:00","X8","HRX",87
2021-03-17,"11:05:00","X8","HRN",31
2021-03-17,NA,"X8","PM",1011.2
2021-03-17,"00:03:00","X8","PX",1014.6
2021-03-17,"16:07:00","X8","PN",1009.2
2021-03-17,NA,"X8","PPT",0
2021-03-17,NA,"X8","RS24h",15.7
2021-03-17,NA,"X8","VVM10",2.4
2021-03-17,NA,"X8","DVM10",284
2021-03-17,"11:40:00","X8","VVX10",9.3
2021-03-17,"11:40:00","X8","DVVX10",75
2021-03-18,NA,"D5","TM",9.2
2021-03-18,"13:34:00","D5","TX",16
2021-03-18,"23:38:00","D5","TN",3.9
2021-03-18,NA,"D5","HRM",74
2021-03-18,"23:54:00","D5","HRX",98
2021-03-18,"14:09:00","D5","HRN",41
2021-03-18,NA,"D5","PM",968.8
2021-03-18,"01:04:00","D5","PX",971.7
2021-03-18,"18:10:00","D5","PN",966.6
2021-03-18,NA,"D5","PPT",3.9
2021-03-18,NA,"D5","RS24h",15.9
2021-03-18,NA,"D5","VVM10",4.7
2021-03-18,NA,"D5","DVM10",231
2021-03-18,"17:20:00","D5","VVX10",13.1
2021-03-18,"17:20:00","D5","DVVX10",206
2021-03-18,NA,"X2","TM",11.7
2021-03-18,"14:05:00","X2","TX",16.7
2021-03-18,"23:32:00","X2","TN",7.2
2021-03-18,NA,"X2","HRM",67
2021-03-18,"20:10:00","X2","HRX",94
2021-03-18,"14:11:00","X2","HRN",44
2021-03-18,NA,"X4","TM",11.8
2021-03-18,"14:04:00","X4","TX",15.5
2021-03-18,"23:59:00","X4","TN",7
2021-03-18,NA,"X4","HRM",63
2021-03-18,"23:34:00","X4","HRX",97
2021-03-18,"14:16:00","X4","HRN",39
2021-03-18,NA,"X4","PM",1013.7
2021-03-18,"00:05:00","X4","PX",1016.4
2021-03-18,"18:33:00","X4","PN",1011.6
2021-03-18,NA,"X4","PPT",5.9
2021-03-18,NA,"X4","RS24h",17.8
2021-03-18,NA,"X4","VVM10",2.5
2021-03-18,NA,"X4","DVM10",171
2021-03-18,"18:09:00","X4","VVX10",9.8
2021-03-18,"18:09:00","X4","DVVX10",202
2021-03-18,NA,"X8","TM",11.3
2021-03-18,"12:45:00","X8","TX",16.4
2021-03-18,"23:35:00","X8","TN",6.6
2021-03-18,NA,"X8","HRM",67
2021-03-18,"23:51:00","X8","HRX",95
2021-03-18,"13:41:00","X8","HRN",37
2021-03-18,NA,"X8","PM",1008.2
2021-03-18,"00:38:00","X8","PX",1010.9
2021-03-18,"18:03:00","X8","PN",1006.1
2021-03-18,NA,"X8","PPT",2.8
2021-03-18,NA,"X8","RS24h",16.4
2021-03-18,NA,"X8","VVM10",2.6
2021-03-18,NA,"X8","DVM10",203
2021-03-18,"16:32:00","X8","VVX10",9
2021-03-18,"16:32:00","X8","DVVX10",212
2021-03-19,NA,"D5","TM",5.3
2021-03-19,"14:42:00","D5","TX",9.6
2021-03-19,"06:39:00","D5","TN",3.8
2021-03-19,NA,"D5","HRM",86
2021-03-19,"07:05:00","D5","HRX",98
2021-03-19,"21:27:00","D5","HRN",67
2021-03-19,NA,"D5","PM",964
2021-03-19,"00:00:00","D5","PX",967.2
2021-03-19,"14:36:00","D5","PN",961.6
2021-03-19,NA,"D5","PPT",1.1
2021-03-19,NA,"D5","RS24h",7.3
2021-03-19,NA,"D5","VVM10",2.4
2021-03-19,NA,"D5","DVM10",280
2021-03-19,"15:09:00","D5","VVX10",9.9
2021-03-19,"15:09:00","D5","DVVX10",48
2021-03-19,NA,"X2","TM",8.6
2021-03-19,"13:49:00","X2","TX",12.5
2021-03-19,"02:11:00","X2","TN",6.9
2021-03-19,NA,"X2","HRM",75
2021-03-19,"02:38:00","X2","HRX",93
2021-03-19,"13:46:00","X2","HRN",50
2021-03-19,NA,"X4","TM",8.8
2021-03-19,"13:54:00","X4","TX",12.3
2021-03-19,"01:06:00","X4","TN",6.9
2021-03-19,NA,"X4","HRM",69
2021-03-19,"00:02:00","X4","HRX",96
2021-03-19,"13:37:00","X4","HRN",49
2021-03-19,NA,"X4","PM",1009.1
2021-03-19,"00:00:00","X4","PX",1012.8
2021-03-19,"14:34:00","X4","PN",1006.3
2021-03-19,NA,"X4","PPT",1.3
2021-03-19,NA,"X4","RS24h",8.9
2021-03-19,NA,"X4","VVM10",1.5
2021-03-19,NA,"X4","DVM10",262
2021-03-19,"15:02:00","X4","VVX10",6.7
2021-03-19,"15:02:00","X4","DVVX10",135
2021-03-19,NA,"X8","TM",7.8
2021-03-19,"13:57:00","X8","TX",12.9
2021-03-19,"19:07:00","X8","TN",5.7
2021-03-19,NA,"X8","HRM",79
2021-03-19,"04:00:00","X8","HRX",97
2021-03-19,"13:48:00","X8","HRN",54
2021-03-19,NA,"X8","PM",1003.5
2021-03-19,"00:00:00","X8","PX",1007
2021-03-19,"14:40:00","X8","PN",1000.9
2021-03-19,NA,"X8","PPT",1.1
2021-03-19,NA,"X8","RS24h",8.6
2021-03-19,NA,"X8","VVM10",1.4
2021-03-19,NA,"X8","DVM10",299
2021-03-19,"13:58:00","X8","VVX10",7.6
2021-03-19,"13:58:00","X8","DVVX10",225
2021-03-20,NA,"D5","TM",7.7
2021-03-20,"13:03:00","D5","TX",13.1
2021-03-20,"00:54:00","D5","TN",4.1
2021-03-20,NA,"D5","HRM",47
2021-03-20,"00:01:00","D5","HRX",75
2021-03-20,"21:00:00","D5","HRN",34
2021-03-20,NA,"D5","PM",967.1
2021-03-20,"22:42:00","D5","PX",969.9
2021-03-20,"04:01:00","D5","PN",964.4
2021-03-20,NA,"D5","PPT",0
2021-03-20,NA,"D5","RS24h",20.5
2021-03-20,NA,"D5","VVM10",5
2021-03-20,NA,"D5","DVM10",41
2021-03-20,"04:11:00","D5","VVX10",13.4
2021-03-20,"04:11:00","D5","DVVX10",21
2021-03-20,NA,"X2","TM",10.5
2021-03-20,"13:03:00","X2","TX",14.6
2021-03-20,"06:19:00","X2","TN",6.7
2021-03-20,NA,"X2","HRM",43
2021-03-20,"01:12:00","X2","HRX",70
2021-03-20,"19:06:00","X2","HRN",30
2021-03-20,NA,"X4","TM",10.8
2021-03-20,"13:48:00","X4","TX",14.4
2021-03-20,"06:47:00","X4","TN",7.9
2021-03-20,NA,"X4","HRM",38
2021-03-20,"00:47:00","X4","HRX",61
2021-03-20,"20:09:00","X4","HRN",27
2021-03-20,NA,"X4","PM",1012
2021-03-20,"23:10:00","X4","PX",1014.8
2021-03-20,"03:44:00","X4","PN",1009.4
2021-03-20,NA,"X4","PPT",0
2021-03-20,NA,"X4","RS24h",20.7
2021-03-20,NA,"X4","VVM10",2.8
2021-03-20,NA,"X4","DVM10",47
2021-03-20,"14:40:00","X4","VVX10",12.1
2021-03-20,"14:40:00","X4","DVVX10",82
2021-03-20,NA,"X8","TM",10.1
2021-03-20,"10:36:00","X8","TX",14
2021-03-20,"00:44:00","X8","TN",6.8
2021-03-20,NA,"X8","HRM",40
2021-03-20,"00:02:00","X8","HRX",66
2021-03-20,"21:30:00","X8","HRN",30
2021-03-20,NA,"X8","PM",1006.5
2021-03-20,"23:08:00","X8","PX",1009.3
2021-03-20,"04:06:00","X8","PN",1003.7
2021-03-20,NA,"X8","PPT",0
2021-03-20,NA,"X8","RS24h",20.9
2021-03-20,NA,"X8","VVM10",3
2021-03-20,NA,"X8","DVM10",49
2021-03-20,"14:01:00","X8","VVX10",12.3
2021-03-20,"14:01:00","X8","DVVX10",103
2021-03-21,NA,"D5","TM",9
2021-03-21,"14:13:00","D5","TX",16.1
2021-03-21,"06:04:00","D5","TN",4.2
2021-03-21,NA,"D5","HRM",56
2021-03-21,"23:00:00","D5","HRX",91
2021-03-21,"11:32:00","D5","HRN",29
2021-03-21,NA,"D5","PM",967.6
2021-03-21,"07:31:00","D5","PX",969.5
2021-03-21,"16:32:00","D5","PN",965.6
2021-03-21,NA,"D5","PPT",0
2021-03-21,NA,"D5","RS24h",21.4
2021-03-21,NA,"D5","VVM10",4.2
2021-03-21,NA,"D5","DVM10",253
2021-03-21,"04:22:00","D5","VVX10",10.1
2021-03-21,"04:22:00","D5","DVVX10",339
2021-03-21,NA,"X2","TM",11.1
2021-03-21,"16:09:00","X2","TX",15.6
2021-03-21,"06:31:00","X2","TN",6.1
2021-03-21,NA,"X2","HRM",53
2021-03-21,"21:44:00","X2","HRX",83
2021-03-21,"10:30:00","X2","HRN",29
2021-03-21,NA,"X4","TM",11.5
2021-03-21,"15:36:00","X4","TX",15.7
2021-03-21,"06:08:00","X4","TN",7.1
2021-03-21,NA,"X4","HRM",48
2021-03-21,"23:33:00","X4","HRX",74
2021-03-21,"10:27:00","X4","HRN",25
2021-03-21,NA,"X4","PM",1012.4
2021-03-21,"07:30:00","X4","PX",1014.8
2021-03-21,"16:35:00","X4","PN",1009.9
2021-03-21,NA,"X4","PPT",0
2021-03-21,NA,"X4","RS24h",21.4
2021-03-21,NA,"X4","VVM10",1.5
2021-03-21,NA,"X4","DVM10",211
2021-03-21,"13:21:00","X4","VVX10",6.7
2021-03-21,"13:21:00","X4","DVVX10",205
2021-03-21,NA,"X8","TM",10.6
2021-03-21,"12:29:00","X8","TX",15.6
2021-03-21,"05:55:00","X8","TN",5
2021-03-21,NA,"X8","HRM",52
2021-03-21,"23:41:00","X8","HRX",87
2021-03-21,"10:12:00","X8","HRN",29
2021-03-21,NA,"X8","PM",1006.9
2021-03-21,"07:30:00","X8","PX",1009.1
2021-03-21,"16:37:00","X8","PN",1004.5
2021-03-21,NA,"X8","PPT",0
2021-03-21,NA,"X8","RS24h",21.2
2021-03-21,NA,"X8","VVM10",2.3
2021-03-21,NA,"X8","DVM10",276
2021-03-21,"03:03:00","X8","VVX10",7.6
2021-03-21,"03:03:00","X8","DVVX10",309
2021-03-22,NA,"D5","TM",10.8
2021-03-22,"13:38:00","D5","TX",18.7
2021-03-22,"05:38:00","D5","TN",6.5
2021-03-22,NA,"D5","HRM",58
2021-03-22,"23:51:00","D5","HRX",96
2021-03-22,"11:51:00","D5","HRN",28
2021-03-22,NA,"D5","PM",967.7
2021-03-22,"23:30:00","D5","PX",970.9
2021-03-22,"03:03:00","D5","PN",965.4
2021-03-22,NA,"D5","PPT",0
2021-03-22,NA,"D5","RS24h",19.8
2021-03-22,NA,"D5","VVM10",5.1
2021-03-22,NA,"D5","DVM10",259
2021-03-22,"08:19:00","D5","VVX10",12
2021-03-22,"08:19:00","D5","DVVX10",329
2021-03-22,NA,"X2","TM",12.2
2021-03-22,"14:44:00","X2","TX",18.6
2021-03-22,"06:04:00","X2","TN",5.9
2021-03-22,NA,"X2","HRM",65
2021-03-22,"23:58:00","X2","HRX",86
2021-03-22,"10:20:00","X2","HRN",31
2021-03-22,NA,"X4","TM",13.2
2021-03-22,"14:27:00","X4","TX",18.8
2021-03-22,"04:35:00","X4","TN",9.2
2021-03-22,NA,"X4","HRM",54
2021-03-22,"23:55:00","X4","HRX",78
2021-03-22,"14:38:00","X4","HRN",24
2021-03-22,NA,"X4","PM",1012.1
2021-03-22,"23:34:00","X4","PX",1015.7
2021-03-22,"03:06:00","X4","PN",1010.2
2021-03-22,NA,"X4","PPT",0
2021-03-22,NA,"X4","RS24h",19.8
2021-03-22,NA,"X4","VVM10",1.6
2021-03-22,NA,"X4","DVM10",242
2021-03-22,"17:36:00","X4","VVX10",5.8
2021-03-22,"17:36:00","X4","DVVX10",172
2021-03-22,NA,"X8","TM",12.3
2021-03-22,"14:06:00","X8","TX",18.5
2021-03-22,"03:30:00","X8","TN",6.7
2021-03-22,NA,"X8","HRM",58
2021-03-22,"23:52:00","X8","HRX",93
2021-03-22,"11:54:00","X8","HRN",24
2021-03-22,NA,"X8","PM",1006.7
2021-03-22,"23:31:00","X8","PX",1010.1
2021-03-22,"03:05:00","X8","PN",1004.7
2021-03-22,NA,"X8","PPT",0
2021-03-22,NA,"X8","RS24h",19.6
2021-03-22,NA,"X8","VVM10",2.5
2021-03-22,NA,"X8","DVM10",259
2021-03-22,"08:10:00","X8","VVX10",9.3
2021-03-22,"08:10:00","X8","DVVX10",281
2021-03-23,NA,"D5","TM",11.5
2021-03-23,"14:13:00","D5","TX",17.9
2021-03-23,"03:33:00","D5","TN",7.2
2021-03-23,NA,"D5","HRM",70
2021-03-23,"00:00:00","D5","HRX",96
2021-03-23,"15:40:00","D5","HRN",44
2021-03-23,NA,"D5","PM",973.1
2021-03-23,"23:30:00","D5","PX",975.7
2021-03-23,"03:49:00","D5","PN",970.6
2021-03-23,NA,"D5","PPT",0
2021-03-23,NA,"D5","RS24h",21.5
2021-03-23,NA,"D5","VVM10",3.1
2021-03-23,NA,"D5","DVM10",257
2021-03-23,"03:28:00","D5","VVX10",9
2021-03-23,"03:28:00","D5","DVVX10",308
2021-03-23,NA,"X2","TM",12.5
2021-03-23,"13:53:00","X2","TX",16.8
2021-03-23,"05:39:00","X2","TN",8.3
2021-03-23,NA,"X2","HRM",74
2021-03-23,"04:44:00","X2","HRX",90
2021-03-23,"09:19:00","X2","HRN",47
2021-03-23,NA,"X4","TM",13
2021-03-23,"14:21:00","X4","TX",16.2
2021-03-23,"05:47:00","X4","TN",9.8
2021-03-23,NA,"X4","HRM",68
2021-03-23,"23:37:00","X4","HRX",79
2021-03-23,"14:23:00","X4","HRN",43
2021-03-23,NA,"X4","PM",1018
2021-03-23,"23:30:00","X4","PX",1021
2021-03-23,"01:30:00","X4","PN",1015.4
2021-03-23,NA,"X4","PPT",0
2021-03-23,NA,"X4","RS24h",21.2
2021-03-23,NA,"X4","VVM10",1.7
2021-03-23,NA,"X4","DVM10",112
2021-03-23,"18:49:00","X4","VVX10",6.5
2021-03-23,"18:49:00","X4","DVVX10",81
2021-03-23,NA,"X8","TM",12.5
2021-03-23,"10:41:00","X8","TX",16.9
2021-03-23,"05:51:00","X8","TN",7.4
2021-03-23,NA,"X8","HRM",71
2021-03-23,"00:33:00","X8","HRX",92
2021-03-23,"15:20:00","X8","HRN",44
2021-03-23,NA,"X8","PM",1012.4
2021-03-23,"23:30:00","X8","PX",1015
2021-03-23,"03:13:00","X8","PN",1009.9
2021-03-23,NA,"X8","PPT",0
2021-03-23,NA,"X8","RS24h",21.1
2021-03-23,NA,"X8","VVM10",1.8
2021-03-23,NA,"X8","DVM10",225
2021-03-23,"12:26:00","X8","VVX10",6.2
2021-03-23,"12:26:00","X8","DVVX10",145
2021-03-24,NA,"D5","TM",14.1
2021-03-24,"12:32:00","D5","TX",19
2021-03-24,"00:22:00","D5","TN",10.5
2021-03-24,NA,"D5","HRM",49
2021-03-24,"18:05:00","D5","HRX",73
2021-03-24,"07:08:00","D5","HRN",38
2021-03-24,NA,"D5","PM",975.2
2021-03-24,"09:30:00","D5","PX",976.6
2021-03-24,"17:30:00","D5","PN",974.3
2021-03-24,NA,"D5","PPT",0
2021-03-24,NA,"D5","RS24h",21.9
2021-03-24,NA,"D5","VVM10",3.6
2021-03-24,NA,"D5","DVM10",248
2021-03-24,"22:58:00","D5","VVX10",9.4
2021-03-24,"22:58:00","D5","DVVX10",279
2021-03-24,NA,"X2","TM",13.1
2021-03-24,"14:34:00","X2","TX",18.9
2021-03-24,"06:02:00","X2","TN",7.5
2021-03-24,NA,"X2","HRM",74
2021-03-24,"04:30:00","X2","HRX",92
2021-03-24,"12:08:00","X2","HRN",44
2021-03-24,NA,"X4","TM",13.9
2021-03-24,"14:36:00","X4","TX",18.2
2021-03-24,"05:50:00","X4","TN",10
2021-03-24,NA,"X4","HRM",67
2021-03-24,"02:51:00","X4","HRX",82
2021-03-24,"08:27:00","X4","HRN",48
2021-03-24,NA,"X4","PM",1020.2
2021-03-24,"09:20:00","X4","PX",1021.6
2021-03-24,"17:31:00","X4","PN",1018.9
2021-03-24,NA,"X4","PPT",0
2021-03-24,NA,"X4","RS24h",21.8
2021-03-24,NA,"X4","VVM10",1.7
2021-03-24,NA,"X4","DVM10",218
2021-03-24,"15:08:00","X4","VVX10",8
2021-03-24,"15:08:00","X4","DVVX10",241
2021-03-24,NA,"X8","TM",12.8
2021-03-24,"11:34:00","X8","TX",19
2021-03-24,"05:52:00","X8","TN",7.2
2021-03-24,NA,"X8","HRM",73
2021-03-24,"20:20:00","X8","HRX",94
2021-03-24,"11:31:00","X8","HRN",39
2021-03-24,NA,"X8","PM",1014.3
2021-03-24,"09:30:00","X8","PX",1015.7
2021-03-24,"16:48:00","X8","PN",1013.2
2021-03-24,NA,"X8","PPT",0
2021-03-24,NA,"X8","RS24h",21.4
2021-03-24,NA,"X8","VVM10",1.6
2021-03-24,NA,"X8","DVM10",236
2021-03-24,"14:33:00","X8","VVX10",8.6
2021-03-24,"14:33:00","X8","DVVX10",194
2021-03-25,NA,"D5","TM",13.3
2021-03-25,"13:26:00","D5","TX",18.7
2021-03-25,"22:10:00","D5","TN",9
2021-03-25,NA,"D5","HRM",67
2021-03-25,"20:04:00","D5","HRX",96
2021-03-25,"00:36:00","D5","HRN",40
2021-03-25,NA,"D5","PM",974.7
2021-03-25,"10:35:00","D5","PX",976
2021-03-25,"03:17:00","D5","PN",973.7
2021-03-25,NA,"D5","PPT",0
2021-03-25,NA,"D5","RS24h",20.9
2021-03-25,NA,"D5","VVM10",3.6
2021-03-25,NA,"D5","DVM10",244
2021-03-25,"00:32:00","D5","VVX10",9
2021-03-25,"00:32:00","D5","DVVX10",287
2021-03-25,NA,"X2","TM",13
2021-03-25,"12:54:00","X2","TX",17.3
2021-03-25,"05:54:00","X2","TN",8.2
2021-03-25,NA,"X2","HRM",78
2021-03-25,"06:11:00","X2","HRX",92
2021-03-25,"09:23:00","X2","HRN",56
2021-03-25,NA,"X4","TM",13.7
2021-03-25,"10:00:00","X4","TX",17.3
2021-03-25,"02:29:00","X4","TN",10.2
2021-03-25,NA,"X4","HRM",72
2021-03-25,"02:36:00","X4","HRX",83
2021-03-25,"10:00:00","X4","HRN",52
2021-03-25,NA,"X4","PM",1019.7
2021-03-25,"10:00:00","X4","PX",1021
2021-03-25,"04:51:00","X4","PN",1018.6
